"fips","year","percent_transfers_no_ss"
"17059",2011,0.0617378157155112
"17059",2012,0.0558788121990369
"17059",2013,0.0419144296391349
"17059",2014,0.0465226346465665
"17059",2015,0.0521870484082927
"17059",2016,0.0527001989981473
"17061",2000,0.0457566063850264
"17061",2001,0.0457566063850264
"17061",2002,0.048153394624522
"17061",2003,0.0439433791100638
"17061",2004,0.0415406331921758
"17061",2005,0.0469995030348378
"17061",2006,0.0475757350757351
"17061",2007,0.0463473931021855
"17061",2008,0.0591825124971254
"17061",2009,0.0638915897531112
"17061",2010,0.067725665439695
"17061",2011,0.0610304853152743
"17061",2012,0.0578162180711522
"17061",2013,0.0511716023531758
"17061",2014,0.0532778490496879
"17061",2015,0.0614943242679442
"17061",2016,0.0556022337550629
"17063",2000,0.0210938800797661
"17063",2001,0.0210938800797661
"17063",2002,0.0222297969433681
"17063",2003,0.0222542721499034
"17063",2004,0.0194282790402446
"17063",2005,0.0213577261282497
"17063",2006,0.0196835863780781
"17063",2007,0.0192209480242283
"17063",2008,0.0291923004340442
"17063",2009,0.0365999664501905
"17063",2010,0.0414919046303162
"17063",2011,0.0305620802884072
"17063",2012,0.0211223480039915
"17063",2013,0.0238517981403571
"17063",2014,0.0237033230436717
"17063",2015,0.025255772474076
"17063",2016,0.0269486140718721
"17065",2000,0.0515816115926916
"17065",2001,0.0515816115926916
"17065",2002,0.0523528002787214
"17065",2003,0.0532310907448325
"17065",2004,0.0452888157676388
