"fips","year","chr_obesity_prev","chr_mammography","chr_diabetes_monitoring"
"45011",2009,0.37,0.68,0.79
"45011",2010,0.37,0.7,0.81
"45011",2011,0.39,0.68,0.83
"45011",2012,0.38,0.68,0.84
"45011",2013,0.37,0.64,0.81
"45011",2014,NA,0.58,0.76
"45013",2004,0.2,NA,NA
"45013",2005,0.21,NA,NA
"45013",2006,0.2,0.76,0.84
"45013",2007,0.2,0.76,0.84
"45013",2008,0.2,0.73,0.82
"45013",2009,0.21,0.75,0.83
"45013",2010,0.22,0.77,0.85
"45013",2011,0.22,0.74,0.83
"45013",2012,0.23,0.74,0.84
"45013",2013,0.22,0.74,0.86
"45013",2014,NA,0.74,0.87
"45015",2004,0.28,NA,NA
"45015",2005,0.3,NA,NA
"45015",2006,0.32,0.69,0.82
"45015",2007,0.34,0.69,0.82
"45015",2008,0.36,0.72,0.85
"45015",2009,0.38,0.73,0.87
"45015",2010,0.39,0.72,0.88
"45015",2011,0.36,0.67,0.87
"45015",2012,0.37,0.68,0.86
"45015",2013,0.35,0.7,0.89
"45015",2014,NA,0.72,0.88
"45017",2004,0.3,NA,NA
"45017",2005,0.32,NA,NA
"45017",2006,0.32,NA,NA
"45017",2007,0.33,NA,NA
"45017",2008,0.34,0.71,0.77
"45017",2009,0.4,0.75,0.82
"45017",2010,0.38,0.79,0.85
"45017",2011,0.4,0.67,0.88
"45017",2012,0.36,0.65,0.87
"45017",2013,0.35,0.59,0.84
"45017",2014,NA,0.7,0.85
"45019",2004,0.23,NA,NA
"45019",2005,0.24,NA,NA
"45019",2006,0.25,0.66,0.81
"45019",2007,0.26,0.66,0.81
"45019",2008,0.26,0.73,0.83
"45019",2009,0.28,0.73,0.82
"45019",2010,0.28,0.72,0.85
"45019",2011,0.26,0.68,0.85
"45019",2012,0.25,0.7,0.85
"45019",2013,0.25,0.71,0.86
"45019",2014,NA,0.71,0.87
"45021",2004,0.28,NA,NA
"45021",2005,0.29,NA,NA
"45021",2006,0.31,0.56,0.82
"45021",2007,0.3,0.56,0.82
"45021",2008,0.3,0.62,0.84
"45021",2009,0.31,0.58,0.83
"45021",2010,0.31,0.65,0.87
"45021",2011,0.33,0.58,0.87
"45021",2012,0.35,0.66,0.85
"45021",2013,0.37,0.66,0.85
"45021",2014,NA,0.69,0.86
"45023",2004,0.31,NA,NA
"45023",2005,0.32,NA,NA
"45023",2006,0.32,NA,0.78
"45023",2007,0.33,NA,0.78
"45023",2008,0.33,0.56,0.83
"45023",2009,0.32,0.54,0.85
"45023",2010,0.34,0.55,0.85
"45023",2011,0.37,0.58,0.9
"45023",2012,0.39,0.56,0.9
"45023",2013,0.36,0.59,0.88
"45023",2014,NA,0.58,0.87
"45025",2004,0.28,NA,NA
"45025",2005,0.29,NA,NA
"45025",2006,0.3,NA,0.82
"45025",2007,0.31,NA,0.82
"45025",2008,0.33,0.6,0.82
"45025",2009,0.35,0.61,0.84
"45025",2010,0.36,0.58,0.84
"45025",2011,0.35,0.57,0.85
"45025",2012,0.34,0.58,0.77
"45025",2013,0.35,0.56,0.75
"45025",2014,NA,0.56,0.75
"45027",2004,0.27,NA,NA
"45027",2005,0.29,NA,NA
"45027",2006,0.32,NA,0.78
"45027",2007,0.34,NA,0.78
"45027",2008,0.36,0.65,0.82
"45027",2009,0.37,0.59,0.82
"45027",2010,0.38,0.6,0.8
"45027",2011,0.38,0.63,0.79
"45027",2012,0.4,0.65,0.78
"45027",2013,0.42,0.62,0.81
"45027",2014,NA,0.6,0.83
"45029",2004,0.31,NA,NA
"45029",2005,0.3,NA,NA
"45029",2006,0.32,NA,0.84
"45029",2007,0.32,NA,0.84
"45029",2008,0.34,0.64,0.82
"45029",2009,0.34,0.62,0.82
"45029",2010,0.37,0.58,0.8
"45029",2011,0.38,0.62,0.82
"45029",2012,0.4,0.61,0.85
"45029",2013,0.39,0.61,0.85
"45029",2014,NA,0.58,0.84
"45031",2004,0.3,NA,NA
"45031",2005,0.32,NA,NA
"45031",2006,0.31,0.63,0.72
"45031",2007,0.31,0.63,0.72
"45031",2008,0.32,0.67,0.72
"45031",2009,0.36,0.65,0.74
"45031",2010,0.36,0.64,0.78
"45031",2011,0.34,0.66,0.78
"45031",2012,0.36,0.64,0.75
"45031",2013,0.38,0.63,0.76
"45031",2014,NA,0.61,0.79
"45033",2004,0.3,NA,NA
"45033",2005,0.3,NA,NA
"45033",2006,0.33,NA,0.82
"45033",2007,0.34,NA,0.82
"45033",2008,0.36,0.66,0.85
"45033",2009,0.39,0.67,0.82
"45033",2010,0.4,0.63,0.84
"45033",2011,0.4,0.62,0.82
"45033",2012,0.39,0.65,0.82
"45033",2013,0.37,0.56,0.83
"45033",2014,NA,0.49,0.82
"45035",2004,0.26,NA,NA
"45035",2005,0.29,NA,NA
"45035",2006,0.31,0.69,0.84
"45035",2007,0.31,0.69,0.84
"45035",2008,0.3,0.71,0.86
"45035",2009,0.3,0.72,0.85
"45035",2010,0.29,0.72,0.87
"45035",2011,0.3,0.7,0.88
"45035",2012,0.31,0.7,0.88
"45035",2013,0.34,0.71,0.87
"45035",2014,NA,0.7,0.88
"45037",2004,0.27,NA,NA
"45037",2005,0.29,NA,NA
"45037",2006,0.31,NA,NA
"45037",2007,0.33,NA,NA
"45037",2008,0.34,0.74,0.84
"45037",2009,0.36,0.73,0.87
"45037",2010,0.36,0.72,0.83
"45037",2011,0.34,0.64,0.85
"45037",2012,0.32,0.67,0.86
"45037",2013,0.33,0.64,0.85
"45037",2014,NA,0.69,0.89
"45039",2004,0.32,NA,NA
"45039",2005,0.32,NA,NA
"45039",2006,0.34,NA,NA
"45039",2007,0.34,NA,NA
"45039",2008,0.36,0.64,0.88
"45039",2009,0.39,0.66,0.87
"45039",2010,0.4,0.66,0.88
"45039",2011,0.41,0.64,0.89
"45039",2012,0.4,0.65,0.9
"45039",2013,0.41,0.67,0.87
"45039",2014,NA,0.68,0.87
"45041",2004,0.28,NA,NA
"45041",2005,0.29,NA,NA
"45041",2006,0.3,0.65,0.77
"45041",2007,0.32,0.65,0.77
"45041",2008,0.33,0.69,0.82
"45041",2009,0.35,0.69,0.83
"45041",2010,0.36,0.65,0.85
"45041",2011,0.37,0.62,0.84
"45041",2012,0.37,0.63,0.85
"45041",2013,0.34,0.65,0.84
"45041",2014,NA,0.67,0.87
"45043",2004,0.26,NA,NA
"45043",2005,0.26,NA,NA
"45043",2006,0.27,0.68,0.8
"45043",2007,0.3,0.68,0.8
"45043",2008,0.32,0.7,0.8
"45043",2009,0.35,0.71,0.81
"45043",2010,0.35,0.72,0.83
"45043",2011,0.35,0.68,0.81
"45043",2012,0.34,0.68,0.85
"45043",2013,0.31,0.69,0.86
"45043",2014,NA,0.67,0.87
"45045",2004,0.23,NA,NA
"45045",2005,0.23,NA,NA
"45045",2006,0.24,0.66,0.82
"45045",2007,0.24,0.66,0.82
"45045",2008,0.26,0.68,0.83
"45045",2009,0.28,0.69,0.83
"45045",2010,0.3,0.68,0.85
"45045",2011,0.3,0.66,0.85
"45045",2012,0.29,0.67,0.86
"45045",2013,0.28,0.66,0.87
"45045",2014,NA,0.68,0.87
"45047",2004,0.28,NA,NA
"45047",2005,0.28,NA,NA
"45047",2006,0.29,0.67,0.75
"45047",2007,0.31,0.67,0.75
"45047",2008,0.33,0.7,0.77
"45047",2009,0.34,0.74,0.78
"45047",2010,0.34,0.76,0.77
"45047",2011,0.32,0.74,0.87
"45047",2012,0.33,0.7,0.9
"45047",2013,0.34,0.71,0.89
"45047",2014,NA,0.72,0.89
"45049",2004,0.31,NA,NA
"45049",2005,0.35,NA,NA
"45049",2006,0.36,NA,NA
"45049",2007,0.36,NA,NA
"45049",2008,0.38,0.65,0.79
"45049",2009,0.41,0.69,0.77
"45049",2010,0.42,0.72,0.79
"45049",2011,0.43,0.62,0.81
"45049",2012,0.41,0.63,0.83
"45049",2013,0.42,0.65,0.83
"45049",2014,NA,0.65,0.83
"45051",2004,0.24,NA,NA
"45051",2005,0.25,NA,NA
"45051",2006,0.26,0.65,0.84
"45051",2007,0.27,0.65,0.84
"45051",2008,0.28,0.69,0.87
"45051",2009,0.29,0.71,0.87
"45051",2010,0.28,0.69,0.87
"45051",2011,0.28,0.67,0.87
"45051",2012,0.29,0.66,0.88
"45051",2013,0.3,0.66,0.88
"45051",2014,NA,0.67,0.87
"45053",2004,0.31,NA,NA
"45053",2005,0.32,NA,NA
"45053",2006,0.32,NA,NA
"45053",2007,0.34,NA,NA
"45053",2008,0.35,0.8,0.86
"45053",2009,0.4,0.79,0.87
"45053",2010,0.42,0.62,0.85
"45053",2011,0.4,0.6,0.8
"45053",2012,0.39,0.6,0.82
"45053",2013,0.37,0.62,0.9
"45053",2014,NA,0.61,0.84
"45055",2004,0.27,NA,NA
"45055",2005,0.28,NA,NA
"45055",2006,0.31,0.69,0.79
"45055",2007,0.3,0.69,0.79
"45055",2008,0.31,0.67,0.85
"45055",2009,0.32,0.64,0.85
"45055",2010,0.31,0.66,0.85
"45055",2011,0.31,0.66,0.87
"45055",2012,0.31,0.69,0.86
"45055",2013,0.32,0.68,0.86
"45055",2014,NA,0.66,0.88
"45057",2004,0.27,NA,NA
"45057",2005,0.29,NA,NA
"45057",2006,0.31,0.56,0.82
"45057",2007,0.32,0.56,0.82
"45057",2008,0.32,0.67,0.83
"45057",2009,0.33,0.67,0.87
"45057",2010,0.32,0.64,0.87
"45057",2011,0.35,0.64,0.88
"45057",2012,0.33,0.67,0.89
"45057",2013,0.31,0.66,0.9
"45057",2014,NA,0.69,0.89
"45059",2004,0.3,NA,NA
"45059",2005,0.31,NA,NA
"45059",2006,0.32,0.61,0.74
"45059",2007,0.33,0.61,0.74
"45059",2008,0.34,0.61,0.81
"45059",2009,0.37,0.64,0.79
"45059",2010,0.36,0.62,0.8
"45059",2011,0.38,0.62,0.85
"45059",2012,0.38,0.61,0.87
"45059",2013,0.41,0.63,0.88
"45059",2014,NA,0.61,0.87
"45061",2004,0.31,NA,NA
"45061",2005,0.32,NA,NA
"45061",2006,0.34,NA,NA
"45061",2007,0.37,NA,NA
"45061",2008,0.37,0.62,0.82
"45061",2009,0.38,0.62,0.87
"45061",2010,0.4,0.7,0.87
"45061",2011,0.41,0.66,0.88
"45061",2012,0.44,0.65,0.74
"45061",2013,0.44,0.6,0.74
"45061",2014,NA,0.59,0.76
"45063",2004,0.27,NA,NA
"45063",2005,0.28,NA,NA
"45063",2006,0.28,0.66,0.81
"45063",2007,0.27,0.66,0.81
"45063",2008,0.28,0.69,0.85
"45063",2009,0.31,0.69,0.85
"45063",2010,0.31,0.69,0.85
"45063",2011,0.3,0.67,0.85
"45063",2012,0.32,0.68,0.86
"45063",2013,0.33,0.66,0.84
"45063",2014,NA,0.65,0.86
"45065",2004,0.29,NA,NA
"45065",2005,0.3,NA,NA
"45065",2006,0.31,NA,NA
"45065",2007,0.31,NA,NA
"45065",2008,0.32,0.77,0.7
"45065",2009,0.34,0.81,0.64
"45065",2010,0.35,0.78,0.7
"45065",2011,0.32,0.78,0.89
"45065",2012,0.34,0.74,0.9
"45065",2013,0.35,0.78,0.86
"45065",2014,NA,0.74,0.88
"45067",2004,0.31,NA,NA
"45067",2005,0.32,NA,NA
"45067",2006,0.34,NA,0.76
"45067",2007,0.35,NA,0.76
"45067",2008,0.36,0.56,0.81
"45067",2009,0.38,0.59,0.82
"45067",2010,0.39,0.61,0.81
"45067",2011,0.4,0.55,0.84
"45067",2012,0.39,0.6,0.87
"45067",2013,0.4,0.59,0.82
"45067",2014,NA,0.61,0.82
"45069",2004,0.31,NA,NA
"45069",2005,0.31,NA,NA
"45069",2006,0.31,NA,0.83
"45069",2007,0.34,NA,0.83
"45069",2008,0.39,0.6,0.83
"45069",2009,0.43,0.6,0.84
"45069",2010,0.41,0.56,0.83
"45069",2011,0.4,0.58,0.84
"45069",2012,0.37,0.58,0.69
"45069",2013,0.39,0.57,0.64
"45069",2014,NA,0.61,0.64
"45071",2004,0.29,NA,NA
"45071",2005,0.3,NA,NA
"45071",2006,0.32,NA,0.87
"45071",2007,0.33,NA,0.87
"45071",2008,0.34,0.7,0.88
"45071",2009,0.37,0.7,0.87
"45071",2010,0.35,0.68,0.87
"45071",2011,0.35,0.65,0.88
"45071",2012,0.33,0.69,0.89
"45071",2013,0.36,0.7,0.87
"45071",2014,NA,0.71,0.88
"45073",2004,0.25,NA,NA
"45073",2005,0.26,NA,NA
"45073",2006,0.28,0.64,0.82
"45073",2007,0.29,0.64,0.82
"45073",2008,0.28,0.71,0.83
"45073",2009,0.31,0.73,0.82
"45073",2010,0.31,0.73,0.84
"45073",2011,0.31,0.73,0.83
"45073",2012,0.29,0.71,0.84
"45073",2013,0.28,0.73,0.88
"45073",2014,NA,0.72,0.89
"45075",2004,0.35,NA,NA
"45075",2005,0.37,NA,NA
"45075",2006,0.39,0.63,0.77
"45075",2007,0.38,0.63,0.77
"45075",2008,0.39,0.7,0.82
"45075",2009,0.4,0.69,0.84
"45075",2010,0.4,0.67,0.86
"45075",2011,0.41,0.61,0.86
"45075",2012,0.41,0.64,0.84
"45075",2013,0.42,0.66,0.84
"45075",2014,NA,0.66,0.84
"45077",2004,0.22,NA,NA
"45077",2005,0.24,NA,NA
"45077",2006,0.27,0.74,0.83
"45077",2007,0.27,0.74,0.83
"45077",2008,0.28,0.7,0.84
"45077",2009,0.28,0.71,0.86
"45077",2010,0.29,0.73,0.86
"45077",2011,0.3,0.71,0.86
"45077",2012,0.31,0.7,0.88
"45077",2013,0.3,0.7,0.85
"45077",2014,NA,0.71,0.87
"45079",2004,0.25,NA,NA
"45079",2005,0.27,NA,NA
"45079",2006,0.3,0.67,0.79
"45079",2007,0.3,0.67,0.79
"45079",2008,0.3,0.73,0.82
"45079",2009,0.31,0.72,0.83
"45079",2010,0.31,0.71,0.84
"45079",2011,0.32,0.68,0.85
"45079",2012,0.32,0.68,0.86
"45079",2013,0.33,0.66,0.85
"45079",2014,NA,0.65,0.85
"45081",2004,0.27,NA,NA
"45081",2005,0.27,NA,NA
"45081",2006,0.27,NA,NA
"45081",2007,0.28,NA,NA
"45081",2008,0.31,0.64,0.8
"45081",2009,0.33,0.61,0.79
"45081",2010,0.32,0.59,0.79
"45081",2011,0.33,0.57,0.83
"45081",2012,0.36,0.65,0.86
"45081",2013,0.36,0.63,0.83
"45081",2014,NA,0.65,0.88
"45083",2004,0.25,NA,NA
"45083",2005,0.28,NA,NA
"45083",2006,0.3,0.65,0.85
"45083",2007,0.3,0.65,0.85
"45083",2008,0.3,0.69,0.85
"45083",2009,0.3,0.68,0.87
"45083",2010,0.29,0.68,0.86
"45083",2011,0.29,0.67,0.87
"45083",2012,0.29,0.66,0.88
"45083",2013,0.31,0.66,0.88
"45083",2014,NA,0.68,0.89
"45085",2004,0.29,NA,NA
"45085",2005,0.32,NA,NA
"45085",2006,0.33,0.61,0.77
"45085",2007,0.34,0.61,0.77
"45085",2008,0.35,0.69,0.81
"45085",2009,0.37,0.68,0.82
"45085",2010,0.36,0.68,0.83
"45085",2011,0.35,0.66,0.85
"45085",2012,0.35,0.66,0.85
"45085",2013,0.34,0.68,0.87
"45085",2014,NA,0.69,0.88
"45087",2004,0.29,NA,NA
"45087",2005,0.31,NA,NA
"45087",2006,0.3,NA,NA
"45087",2007,0.32,NA,NA
"45087",2008,0.33,0.67,0.8
"45087",2009,0.36,0.62,0.77
"45087",2010,0.36,0.64,0.73
"45087",2011,0.36,0.61,0.72
"45087",2012,0.37,0.6,0.83
"45087",2013,0.37,0.64,0.84
"45087",2014,NA,0.7,0.88
"45089",2004,0.33,NA,NA
"45089",2005,0.36,NA,NA
"45089",2006,0.37,NA,NA
"45089",2007,0.4,NA,NA
"45089",2008,0.39,0.67,0.82
"45089",2009,0.42,0.64,0.87
"45089",2010,0.43,0.65,0.86
"45089",2011,0.43,0.64,0.85
"45089",2012,0.43,0.63,0.86
"45089",2013,0.43,0.63,0.87
"45089",2014,NA,0.64,0.87
"45091",2004,0.26,NA,NA
"45091",2005,0.25,NA,NA
"45091",2006,0.28,0.63,0.83
"45091",2007,0.28,0.63,0.83
"45091",2008,0.3,0.66,0.86
"45091",2009,0.3,0.64,0.87
"45091",2010,0.29,0.64,0.89
"45091",2011,0.28,0.62,0.87
"45091",2012,0.29,0.6,0.88
"45091",2013,0.29,0.61,0.88
"45091",2014,NA,0.63,0.87
"46000",2004,0.25,NA,NA
"46000",2005,0.26,NA,NA
"46000",2006,0.27,0.68,0.83
"46000",2007,0.28,0.68,0.83
"46000",2008,0.29,0.7,0.82
"46000",2009,0.3,0.71,0.84
"46000",2010,0.3,0.7,0.84
"46000",2011,0.3,0.67,0.84
"46000",2012,0.3,0.66,0.84
"46000",2013,0.3,0.66,0.83
"46000",2014,NA,0.66,0.84
"46003",2004,0.27,NA,NA
"46003",2005,0.27,NA,NA
"46003",2006,0.27,NA,NA
"46003",2007,0.26,NA,NA
"46003",2008,0.28,0.74,0.93
"46003",2009,0.3,0.78,0.95
"46003",2010,0.32,0.66,0.89
"46003",2011,0.29,0.63,0.88
"46003",2012,0.31,0.63,0.82
"46003",2013,0.28,0.77,0.92
"46003",2014,NA,0.71,0.86
"46005",2004,0.29,NA,NA
"46005",2005,0.28,NA,NA
"46005",2006,0.29,NA,NA
"46005",2007,0.3,NA,NA
"46005",2008,0.3,0.76,0.87
"46005",2009,0.33,0.75,0.87
"46005",2010,0.3,0.67,0.9
"46005",2011,0.31,0.64,0.91
"46005",2012,0.32,0.7,0.9
"46005",2013,0.32,0.72,0.87
"46005",2014,NA,0.73,0.87
"46007",2004,0.33,NA,NA
"46007",2005,0.33,NA,NA
"46007",2006,0.33,NA,NA
"46007",2007,0.34,NA,NA
"46007",2008,0.34,NA,0.61
"46007",2009,0.37,NA,0.59
"46007",2010,0.38,NA,0.51
"46007",2011,0.38,NA,0.5
"46007",2012,0.37,NA,0.68
"46007",2013,0.37,NA,0.51
"46007",2014,NA,0.46,0.6
"46009",2004,0.25,NA,NA
"46009",2005,0.25,NA,NA
"46009",2006,0.27,NA,NA
"46009",2007,0.29,NA,NA
"46009",2008,0.3,0.8,0.85
"46009",2009,0.3,0.8,0.85
"46009",2010,0.32,0.73,0.78
"46009",2011,0.3,0.7,0.8
"46009",2012,0.33,0.73,0.86
"46009",2013,0.3,0.71,0.81
"46009",2014,NA,0.7,0.91
"46011",2004,0.23,NA,NA
"46011",2005,0.26,NA,NA
"46011",2006,0.27,NA,NA
"46011",2007,0.28,NA,NA
"46011",2008,0.28,0.74,0.86
"46011",2009,0.27,0.75,0.86
"46011",2010,0.28,0.79,0.91
"46011",2011,0.26,0.77,0.9
"46011",2012,0.28,0.76,0.93
"46011",2013,0.27,0.7,0.91
"46011",2014,NA,0.72,0.89
"46013",2004,0.28,NA,NA
"46013",2005,0.26,NA,NA
"46013",2006,0.26,NA,NA
"46013",2007,0.28,NA,NA
"46013",2008,0.3,0.76,0.89
"46013",2009,0.32,0.75,0.92
"46013",2010,0.31,0.74,0.88
"46013",2011,0.3,0.71,0.89
"46013",2012,0.3,0.72,0.91
"46013",2013,0.32,0.73,0.9
"46013",2014,NA,0.76,0.91
"46015",2004,0.27,NA,NA
"46015",2005,0.27,NA,NA
"46015",2006,0.29,NA,NA
"46015",2007,0.29,NA,NA
"46015",2008,0.29,0.77,0.95
"46015",2009,0.35,0.68,0.89
"46015",2010,0.36,0.65,0.83
"46015",2011,0.36,0.63,0.92
"46015",2012,0.35,0.59,0.84
"46015",2013,0.34,0.7,0.83
"46015",2014,NA,0.67,0.82
"46017",2004,0.36,NA,NA
"46017",2005,0.36,NA,NA
"46017",2006,0.36,NA,NA
"46017",2007,0.39,NA,NA
"46017",2008,0.39,NA,NA
"46017",2009,0.42,NA,0.91
"46017",2010,0.42,NA,0.62
"46017",2011,0.44,NA,0.8
"46017",2012,0.42,NA,0.9
"46017",2013,0.42,NA,0.84
"46017",2014,NA,NA,0.76
"46019",2004,0.24,NA,NA
"46019",2005,0.27,NA,NA
"46019",2006,0.28,NA,NA
"46019",2007,0.29,NA,NA
"46019",2008,0.29,0.68,0.83
"46019",2009,0.31,0.63,0.82
"46019",2010,0.3,0.68,0.79
"46019",2011,0.28,0.59,0.84
"46019",2012,0.27,0.66,0.8
"46019",2013,0.31,0.7,0.85
"46019",2014,NA,0.63,0.87
"46021",2004,0.26,NA,NA
"46021",2005,0.26,NA,NA
"46021",2006,0.27,NA,NA
"46021",2007,0.27,NA,NA
"46021",2008,0.27,0.69,0.9
"46021",2009,0.3,0.68,0.8
"46021",2010,0.32,0.73,0.93
"46021",2011,0.33,NA,0.85
"46021",2012,0.33,0.68,0.87
"46021",2013,0.31,NA,1
"46021",2014,NA,0.65,0.83
"46023",2004,0.3,NA,NA
"46023",2005,0.32,NA,NA
"46023",2006,0.31,NA,NA
"46023",2007,0.33,NA,NA
"46023",2008,0.33,0.62,0.88
"46023",2009,0.35,0.63,0.9
"46023",2010,0.33,0.62,0.93
"46023",2011,0.32,0.59,0.92
"46023",2012,0.35,0.59,0.84
"46023",2013,0.34,0.6,0.86
"46023",2014,NA,0.59,0.9
"46025",2004,0.25,NA,NA
"46025",2005,0.26,NA,NA
"46025",2006,0.28,NA,NA
"46025",2007,0.29,NA,NA
"46025",2008,0.3,0.76,0.89
"46025",2009,0.33,0.76,0.83
"46025",2010,0.33,0.83,0.89
"46025",2011,0.32,0.69,0.9
"46025",2012,0.34,0.71,0.9
"46025",2013,0.31,0.68,0.87
"46025",2014,NA,0.69,0.83
"46027",2004,0.26,NA,NA
"46027",2005,0.27,NA,NA
"46027",2006,0.29,NA,NA
"46027",2007,0.29,NA,NA
"46027",2008,0.29,0.59,0.67
"46027",2009,0.32,0.69,0.83
"46027",2010,0.3,0.66,0.83
"46027",2011,0.3,0.67,0.9
"46027",2012,0.29,0.69,0.77
"46027",2013,0.31,0.67,0.85
"46027",2014,NA,0.6,0.81
"46029",2004,0.25,NA,NA
"46029",2005,0.26,NA,NA
"46029",2006,0.26,NA,NA
"46029",2007,0.27,NA,NA
"46029",2008,0.29,0.74,0.86
"46029",2009,0.3,0.76,0.9
"46029",2010,0.3,0.82,0.9
"46029",2011,0.3,0.76,0.89
"46029",2012,0.3,0.68,0.91
"46029",2013,0.31,0.67,0.91
"46029",2014,NA,0.7,0.91
"46031",2004,0.37,NA,NA
"46031",2005,0.38,NA,NA
"46031",2006,0.38,NA,NA
"46031",2007,0.39,NA,NA
"46031",2008,0.39,0.41,0.47
"46031",2009,0.42,0.39,0.5
"46031",2010,0.42,0.47,0.44
"46031",2011,0.39,0.48,0.69
"46031",2012,0.39,0.58,0.7
"46031",2013,0.41,NA,0.52
"46031",2014,NA,NA,0.55
"46033",2004,0.23,NA,NA
"46033",2005,0.23,NA,NA
"46033",2006,0.24,NA,NA
"46033",2007,0.26,NA,NA
"46033",2008,0.28,0.67,0.8
"46033",2009,0.26,0.63,0.87
"46033",2010,0.25,0.62,0.86
"46033",2011,0.25,0.57,0.85
"46033",2012,0.29,0.6,0.86
"46033",2013,0.3,0.62,0.85
"46033",2014,NA,0.55,0.83
"46035",2004,0.24,NA,NA
"46035",2005,0.26,NA,NA
"46035",2006,0.27,NA,NA
"46035",2007,0.28,NA,NA
"46035",2008,0.28,0.74,0.88
"46035",2009,0.28,0.77,0.88
"46035",2010,0.33,0.73,0.89
"46035",2011,0.33,0.7,0.89
"46035",2012,0.35,0.64,0.87
"46035",2013,0.34,0.65,0.88
"46035",2014,NA,0.66,0.93
"46037",2004,0.26,NA,NA
"46037",2005,0.27,NA,NA
"46037",2006,0.28,NA,NA
"46037",2007,0.28,NA,NA
"46037",2008,0.29,0.65,0.82
"46037",2009,0.32,0.78,0.91
"46037",2010,0.33,0.77,0.9
"46037",2011,0.34,0.73,0.86
"46037",2012,0.32,0.79,0.87
"46037",2013,0.31,0.72,0.9
"46037",2014,NA,0.74,0.88
"46039",2004,0.25,NA,NA
"46039",2005,0.25,NA,NA
"46039",2006,0.26,NA,NA
"46039",2007,0.27,NA,NA
"46039",2008,0.28,0.81,0.88
"46039",2009,0.33,0.86,0.86
"46039",2010,0.35,0.81,0.77
"46039",2011,0.34,0.79,0.9
"46039",2012,0.33,0.75,0.92
"46039",2013,0.33,0.64,0.93
"46039",2014,NA,0.69,0.94
"46041",2004,0.34,NA,NA
"46041",2005,0.33,NA,NA
"46041",2006,0.35,NA,NA
"46041",2007,0.38,NA,NA
"46041",2008,0.39,NA,0.46
"46041",2009,0.43,NA,0.4
"46041",2010,0.42,0.52,0.53
"46041",2011,0.4,0.57,0.44
"46041",2012,0.4,0.61,0.43
"46041",2013,0.4,0.43,0.45
"46041",2014,NA,0.33,0.53
"46043",2004,0.25,NA,NA
"46043",2005,0.26,NA,NA
"46043",2006,0.28,NA,NA
"46043",2007,0.29,NA,NA
"46043",2008,0.3,0.83,0.88
"46043",2009,0.31,0.83,0.95
"46043",2010,0.29,0.67,0.89
"46043",2011,0.28,0.72,0.82
"46043",2012,0.29,0.76,0.91
"46043",2013,0.3,0.68,0.92
"46043",2014,NA,0.64,0.92
"46045",2004,0.27,NA,NA
"46045",2005,0.27,NA,NA
"46045",2006,0.26,NA,NA
"46045",2007,0.28,NA,NA
"46045",2008,0.29,0.81,0.96
"46045",2009,0.39,0.78,0.92
"46045",2010,0.36,0.78,0.96
"46045",2011,0.32,0.72,0.85
"46045",2012,0.3,0.67,0.95
"46045",2013,0.29,0.73,0.86
"46045",2014,NA,0.78,0.86
"46047",2004,0.24,NA,NA
"46047",2005,0.25,NA,NA
"46047",2006,0.28,NA,NA
"46047",2007,0.28,NA,NA
"46047",2008,0.29,0.5,0.73
"46047",2009,0.32,0.52,0.8
"46047",2010,0.33,0.51,0.81
"46047",2011,0.34,0.48,0.81
"46047",2012,0.31,0.43,0.79
"46047",2013,0.32,0.45,0.84
"46047",2014,NA,0.39,0.76
"46049",2004,0.25,NA,NA
"46049",2005,0.25,NA,NA
"46049",2006,0.27,NA,NA
"46049",2007,0.27,NA,NA
"46049",2008,0.28,0.79,0.96
"46049",2009,0.29,0.75,0.97
"46049",2010,0.3,0.73,0.88
"46049",2011,0.29,0.73,0.84
"46049",2012,0.3,0.79,0.91
"46049",2013,0.29,0.86,0.92
"46049",2014,NA,0.68,0.83
"46051",2004,0.26,NA,NA
"46051",2005,0.26,NA,NA
"46051",2006,0.27,NA,NA
"46051",2007,0.27,NA,NA
"46051",2008,0.28,0.72,0.91
"46051",2009,0.33,0.72,0.87
"46051",2010,0.34,0.78,0.87
"46051",2011,0.34,0.71,0.89
"46051",2012,0.32,0.66,0.86
"46051",2013,0.31,0.82,0.85
"46051",2014,NA,0.8,0.76
"46053",2004,0.26,NA,NA
"46053",2005,0.27,NA,NA
"46053",2006,0.28,NA,NA
"46053",2007,0.29,NA,NA
"46053",2008,0.3,0.7,0.84
"46053",2009,0.3,0.76,0.89
"46053",2010,0.29,0.69,0.88
"46053",2011,0.32,0.6,0.9
"46053",2012,0.33,0.53,0.9
"46053",2013,0.32,0.49,0.94
"46053",2014,NA,0.69,0.86
"46055",2004,0.25,NA,NA
"46055",2005,0.26,NA,NA
"46055",2006,0.26,NA,NA
"46055",2007,0.27,NA,NA
"46055",2008,0.28,0.58,0.6
"46055",2009,0.3,0.65,NA
"46055",2010,0.3,0.61,0.76
"46055",2011,0.32,NA,NA
"46055",2012,0.34,NA,NA
"46055",2013,0.3,0.48,0.64
"46055",2014,NA,NA,0.79
"46057",2004,0.27,NA,NA
"46057",2005,0.26,NA,NA
"46057",2006,0.26,NA,NA
"46057",2007,0.27,NA,NA
"46057",2008,0.29,0.69,0.87
"46057",2009,0.3,0.7,0.92
"46057",2010,0.31,0.7,0.91
"46057",2011,0.3,0.74,0.94
"46057",2012,0.32,0.7,0.95
