"fips","in_mig","out_mig","net_mig","year"
"51179",29196,20969,8227,2000
"51181",1209,992,217,2000
"51183",2632,1443,1189,2000
"51185",5140,6359,-1219,2000
"51187",6912,6119,793,2000
"51191",11773,9610,2163,2000
"51193",2726,3099,-373,2000
"51195",4568,6499,-1931,2000
"51197",3909,4009,-100,2000
"51199",21753,22120,-367,2000
"51550",121088,122522,-1434,2000
"51570",4052,3988,64,2000
"51650",41282,39612,1670,2000
"51700",47329,52544,-5215,2000
"51800",16645,9926,6719,2000
"51810",106326,127800,-21474,2000
"53001",2395,3604,-1209,2000
"53003",5152,4148,1004,2000
"53005",27900,27743,157,2000
"53007",11918,14425,-2507,2000
"53009",12672,12063,609,2000
"53011",77002,50423,26579,2000
"53013",875,1284,-409,2000
"53015",14572,14270,302,2000
"53017",7754,6149,1605,2000
"53019",1758,1946,-188,2000
"53021",9285,10886,-1601,2000
"53023",450,618,-168,2000
"53025",12555,11603,952,2000
"53027",10304,11450,-1146,2000
"53029",23174,21309,1865,2000
"53031",7041,5294,1747,2000
"53033",289190,320489,-31299,2000
"53035",55596,54195,1401,2000
"53037",11116,8558,2558,2000
"53039",4199,4180,19,2000
"53041",12474,11814,660,2000
"53043",2364,2115,249,2000
"53045",13060,9582,3478,2000
"53047",6925,7401,-476,2000
"53049",4213,5134,-921,2000
"53051",2712,3060,-348,2000
"53053",141303,120669,20634,2000
"53055",3927,3144,783,2000
"53057",20514,17687,2827,2000
"53059",2646,2420,226,2000
"53061",130821,91913,38908,2000
"53063",68906,69536,-630,2000
"53065",9473,7817,1656,2000
"53067",46692,38256,8436,2000
"53069",921,674,247,2000
"53071",11375,12572,-1197,2000
"53073",37244,26263,10981,2000
"53075",16793,16309,484,2000
"53077",21881,32819,-10938,2000
"54001",2303,2385,-82,2000
"54003",15762,9262,6500,2000
"54005",2957,3448,-491,2000
"54007",1900,1531,369,2000
"54009",3504,3413,91,2000
"54011",16900,18253,-1353,2000
"54013",1125,1154,-29,2000
"54015",1476,1368,108,2000
"54017",1496,989,507,2000
"54019",6779,7508,-729,2000
"54021",1611,1243,368,2000
"54023",1395,1491,-96,2000
"54025",4625,4843,-218,2000
"54027",3382,2823,559,2000
"54029",3887,4898,-1011,2000
"54031",1974,1485,489,2000
"54033",7363,9559,-2196,2000
"54035",3976,3429,547,2000
"54037",9675,7453,2222,2000
"54039",21529,29939,-8410,2000
"54041",2334,2677,-343,2000
"54043",2397,1969,428,2000
"54045",3256,5470,-2214,2000
"54047",1651,4931,-3280,2000
"54049",6893,8134,-1241,2000
"54051",3798,4400,-602,2000
"54053",2898,2623,275,2000
"54055",7828,8046,-218,2000
"54057",3484,3371,113,2000
"54059",2196,5309,-3113,2000
"54061",22985,18242,4743,2000
"54063",3203,1843,1360,2000
"54065",3098,2103,995,2000
"54067",3052,3734,-682,2000
"54069",7489,7686,-197,2000
"54071",1196,1225,-29,2000
"54073",1130,1227,-97,2000
"54075",1345,1292,53,2000
"54077",3100,3750,-650,2000
"54079",10515,9007,1508,2000
"54081",11241,11050,191,2000
"54083",4093,4055,38,2000
"54085",1257,1523,-266,2000
"54087",2464,2381,83,2000
"54089",1921,1948,-27,2000
"54091",2614,1956,658,2000
"54093",692,1087,-395,2000
"54095",1547,1547,0,2000
"54097",3454,3013,441,2000
"54099",5615,6078,-463,2000
"54101",1063,1516,-453,2000
"54103",1984,2889,-905,2000
"54105",1074,924,150,2000
"54107",10160,12378,-2218,2000
"54109",1994,3536,-1542,2000
"55001",5155,2492,2663,2000
"55003",2810,3825,-1015,2000
"55005",7387,7144,243,2000
"55007",2635,2469,166,2000
"55009",34046,32409,1637,2000
"55011",2376,1887,489,2000
"55013",3342,2278,1064,2000
"55015",8830,7097,1733,2000
"55017",8437,7878,559,2000
"55019",5057,6387,-1330,2000
"55021",10848,9572,1276,2000
"55023",3225,2500,725,2000
"55025",85273,76903,8370,2000
"55027",16282,16154,128,2000
"55029",4311,4458,-147,2000
"55031",6221,6608,-387,2000
"55033",10568,8518,2050,2000
"55035",21626,18886,2740,2000
"55037",852,923,-71,2000
"55039",13982,14280,-298,2000
"55041",1814,2382,-568,2000
"55043",9080,8943,137,2000
"55045",5692,5436,256,2000
"55047",3530,3589,-59,2000
"55049",3973,3667,306,2000
"55051",1393,1163,230,2000
"55053",3773,2857,916,2000
"55055",14630,13678,952,2000
"55057",4155,4456,-301,2000
"55059",26393,22479,3914,2000
"55061",3086,2660,426,2000
"55063",22080,18300,3780,2000
"55065",2374,2641,-267,2000
"55067",2955,3423,-468,2000
"55069",3938,4555,-617,2000
"55071",9017,9935,-918,2000
"55073",16345,17198,-853,2000
"55075",7152,7199,-47,2000
"55077",4110,3424,686,2000
"55078",656,1240,-584,2000
"55079",101758,149723,-47965,2000
"55081",6455,6398,57,2000
"55083",7016,4665,2351,2000
"55085",7289,6088,1201,2000
"55087",28152,28115,37,2000
"55089",16730,15382,1348,2000
"55091",1378,1079,299,2000
"55093",9382,7078,2304,2000
"55095",7183,6196,987,2000
"55097",13646,11996,1650,2000
"55099",2350,2768,-418,2000
"55101",26873,30719,-3846,2000
"55103",3227,2879,348,2000
"55105",20253,21684,-1431,2000
"55107",2590,2758,-168,2000
"55109",13745,10095,3650,2000
"55111",9230,8677,553,2000
"55113",2972,3044,-72,2000
"55115",7391,6042,1349,2000
"55117",13937,14025,-88,2000
"55119",2397,3529,-1132,2000
"55121",3969,4480,-511,2000
"55123",4705,4651,54,2000
"55125",4525,3939,586,2000
"55127",23570,16256,7314,2000
"55129",3114,3883,-769,2000
"55131",21217,20332,885,2000
"55133",70667,61439,9228,2000
"55135",8121,8484,-363,2000
"55137",4870,3431,1439,2000
"55139",31229,26161,5068,2000
"55141",8751,12930,-4179,2000
"56001",12609,12280,329,2000
"56003",2362,2648,-286,2000
"56005",6814,6679,135,2000
"56007",3768,4205,-437,2000
"56009",2558,3912,-1354,2000
"56011",1154,1290,-136,2000
"56013",6126,6996,-870,2000
"56015",2788,2440,348,2000
"56017",1159,898,261,2000
"56019",2076,1222,854,2000
"56021",18294,20328,-2034,2000
"56023",3269,3844,-575,2000
"56025",11551,14703,-3152,2000
"56027",513,684,-171,2000
"56029",6122,6105,17,2000
"56031",1702,1827,-125,2000
"56033",6135,5630,505,2000
"56035",1494,1076,418,2000
"56037",5865,9517,-3652,2000
"56039",5805,6445,-640,2000
"56041",3871,5262,-1391,2000
"56043",1605,1922,-317,2000
"56045",1120,1374,-254,2000
"01001",3696,3127,569,2010
"01003",13843,8888,4955,2010
"01005",2764,2416,348,2010
"01007",1549,1878,-329,2010
"01009",3350,2488,862,2010
"01011",628,778,-150,2010
"01013",517,1099,-582,2010
"01015",6906,6405,501,2010
"01017",1908,1955,-47,2010
"01019",1306,1178,128,2010
"01021",1764,1950,-186,2010
"01023",513,776,-263,2010
"01025",1044,1918,-874,2010
"01027",998,1163,-165,2010
"01029",1066,576,490,2010
"01031",5457,4355,1102,2010
"01033",3728,2281,1447,2010
"01035",239,780,-541,2010
"01037",919,1045,-126,2010
"01039",1672,1676,-4,2010
"01041",709,676,33,2010
"01043",4934,3593,1341,2010
"01045",7424,5030,2394,2010
"01047",1994,1974,20,2010
"01049",3009,2903,106,2010
"01051",8329,5192,3137,2010
"01053",2238,2507,-269,2010
"01055",6450,5023,1427,2010
"01057",1140,1252,-112,2010
"01059",1669,1921,-252,2010
"01061",1432,1385,47,2010
"01063",325,349,-24,2010
"01065",997,1261,-264,2010
"01067",904,1150,-246,2010
"01069",5829,5158,671,2010
"01071",2086,2747,-661,2010
"01073",31784,34699,-2915,2010
"01075",817,568,249,2010
"01077",5767,4368,1399,2010
"01079",1398,2146,-748,2010
"01081",16611,10428,6183,2010
"01083",5759,3364,2395,2010
"01085",496,870,-374,2010
"01087",2120,1671,449,2010
"01089",23691,17115,6576,2010
"01091",1283,1260,23,2010
"01093",1776,1547,229,2010
"01095",5281,4937,344,2010
"01097",15606,16930,-1324,2010
"01099",919,874,45,2010
"01101",16411,15756,655,2010
"01103",6000,6482,-482,2010
"01105",835,1022,-187,2010
"01107",619,758,-139,2010
"01109",3376,2267,1109,2010
"01111",1473,1029,444,2010
"01113",4335,6138,-1803,2010
"01115",5194,3795,1399,2010
"01117",15166,11041,4125,2010
"01119",320,797,-477,2010
"01121",5109,4394,715,2010
"01123",2433,1800,633,2010
"01125",16487,8738,7749,2010
"01127",2917,2573,344,2010
"01129",821,799,22,2010
"01131",295,507,-212,2010
"01133",1376,1142,234,2010
"02013",732,356,376,2010
"02016",1522,1277,245,2010
"02020",25039,39323,-14284,2010
"02050",812,745,67,2010
"02060",77,66,11,2010
"02068",150,825,-675,2010
"02070",385,370,15,2010
"02090",11367,15265,-3898,2010
"02100",185,340,-155,2010
"02105",93,130,-37,2010
"02110",3182,2789,393,2010
"02122",4130,5229,-1099,2010
"02130",951,1591,-640,2010
"02150",1588,1932,-344,2010
"02164",188,100,88,2010
"02170",8387,7605,782,2010
"02180",833,714,119,2010
"02185",404,1006,-602,2010
"02188",375,416,-41,2010
"02195",308,659,-351,2010
"02198",449,441,8,2010
"02220",836,740,96,2010
"02230",230,280,-50,2010
"02240",1066,878,188,2010
"02261",1107,1159,-52,2010
"02270",437,463,-26,2010
"02275",261,225,36,2010
"02282",20,4,16,2010
"02290",547,667,-120,2010
"04001",3254,4330,-1076,2010
"04003",14731,12419,2312,2010
"04005",11785,12056,-271,2010
"04007",3562,3478,84,2010
"04009",3333,3125,208,2010
"04011",843,616,227,2010
"04012",1303,1236,67,2010
"04013",228244,160186,68058,2010
"04015",18726,12738,5988,2010
"04017",7759,7623,136,2010
"04019",66455,42909,23546,2010
"04021",47006,22758,24248,2010
"04023",1110,1436,-326,2010
"04025",16204,13621,2583,2010
"04027",14610,8274,6336,2010
"05001",892,1779,-887,2010
"05003",998,1324,-326,2010
"05005",3546,2426,1120,2010
"05007",18743,11900,6843,2010
"05009",2451,2646,-195,2010
"05011",438,1036,-598,2010
"05013",322,307,15,2010
"05015",1606,1385,221,2010
"05017",829,889,-60,2010
"05019",3565,2187,1378,2010
"05021",716,1302,-586,2010
"05023",2252,1972,280,2010
"05025",416,207,209,2010
"05027",1662,1509,153,2010
"05029",1303,1328,-25,2010
"05031",7245,5561,1684,2010
"05033",4573,4312,261,2010
"05035",3663,2967,696,2010
"05037",959,1281,-322,2010
"05039",778,628,150,2010
"05041",505,1208,-703,2010
"05043",1832,1419,413,2010
"05045",11688,7264,4424,2010
"05047",976,1121,-145,2010
"05049",729,1006,-277,2010
"05051",6470,5384,1086,2010
"05053",1441,975,466,2010
"05055",2445,2153,292,2010
"05057",1615,1810,-195,2010
"05059",2576,2076,500,2010
"05061",709,1016,-307,2010
"05063",2635,1850,785,2010
"05065",1140,951,189,2010
"05067",2538,1197,1341,2010
"05069",5789,4806,983,2010
"05071",1456,1073,383,2010
"05073",352,726,-374,2010
"05075",978,1068,-90,2010
"05077",1148,1127,21,2010
"05079",1268,1090,178,2010
"05081",719,728,-9,2010
"05083",1500,1709,-209,2010
"05085",5732,4964,768,2010
"05087",1144,618,526,2010
"05089",1297,1321,-24,2010
"05091",4893,3671,1222,2010
"05093",2573,3256,-683,2010
"05095",257,693,-436,2010
"05097",770,526,244,2010
"05099",516,875,-359,2010
"05101",452,397,55,2010
"05103",1569,1468,101,2010
"05105",600,353,247,2010
"05107",1318,1529,-211,2010
"05109",868,369,499,2010
"05111",1661,1741,-80,2010
"05113",1151,1125,26,2010
"05115",4733,3398,1335,2010
"05117",455,374,81,2010
"05119",25055,25547,-492,2010
"05121",978,1230,-252,2010
"05123",1710,1782,-72,2010
"05125",7204,6387,817,2010
"05127",549,764,-215,2010
"05129",345,987,-642,2010
"05131",7798,8025,-227,2010
"05133",911,698,213,2010
"05135",1370,1608,-238,2010
"05137",847,1134,-287,2010
"05139",1955,2420,-465,2010
"05141",1254,933,321,2010
"05143",19762,13776,5986,2010
"05145",7118,4274,2844,2010
"05147",191,1081,-890,2010
"05149",1231,1596,-365,2010
"06001",95694,87532,8162,2010
"06003",82,233,-151,2010
"06005",3378,3168,210,2010
"06007",17031,12400,4631,2010
"06009",2371,2640,-269,2010
"06011",1807,1531,276,2010
"06013",55022,52968,2054,2010
"06015",2600,2268,332,2010
"06017",11444,11086,358,2010
"06019",34201,32593,1608,2010
"06021",1491,1927,-436,2010
"06023",8970,7086,1884,2010
"06025",10370,8435,1935,2010
"06027",1566,1373,193,2010
"06029",56838,37945,18893,2010
"06031",16121,10462,5659,2010
"06033",4191,3579,612,2010
"06035",6213,4795,1418,2010
"06037",287804,372770,-84966,2010
"06039",11713,9223,2490,2010
"06041",19675,14737,4938,2010
"06043",1253,1091,162,2010
"06045",3882,5283,-1401,2010
"06047",11967,12882,-915,2010
"06049",891,243,648,2010
"06051",2125,1091,1034,2010
"06053",27032,26217,815,2010
"06055",8408,7077,1331,2010
"06057",6274,6074,200,2010
"06059",140010,139916,94,2010
"06061",25610,19572,6038,2010
"06063",1510,1308,202,2010
"06065",144124,98196,45928,2010
"06067",82918,73152,9766,2010
"06069",3955,2991,964,2010
"06071",129657,109157,20500,2010
"06073",175935,157146,18789,2010
"06075",56560,63451,-6891,2010
"06077",38447,31107,7340,2010
"06079",25097,15749,9348,2010
"06081",43915,40812,3103,2010
"06083",30598,27218,3380,2010
"06085",87860,80730,7130,2010
"06087",17375,17813,-438,2010
"06089",9018,9234,-216,2010
"06091",219,275,-56,2010
"06093",3139,3163,-24,2010
"06095",26742,27922,-1180,2010
"06097",20698,20535,163,2010
"06099",24018,25590,-1572,2010
"06101",6898,6449,449,2010
"06103",3884,3780,104,2010
"06105",975,802,173,2010
"06107",15880,16161,-281,2010
"06109",6493,4370,2123,2010
"06111",38886,39045,-159,2010
"06113",22665,15243,7422,2010
"06115",8396,6486,1910,2010
"08001",40451,31390,9061,2010
"08003",2047,1649,398,2010
"08005",53202,48257,4945,2010
"08007",819,1059,-240,2010
"08009",177,579,-402,2010
"08011",1246,837,409,2010
"08013",32832,25739,7093,2010
"08014",6935,6323,612,2010
"08015",2201,2266,-65,2010
"08017",44,116,-72,2010
"08019",953,719,234,2010
"08021",419,1003,-584,2010
"08023",199,188,11,2010
"08025",1717,1371,346,2010
"08027",372,452,-80,2010
"08029",2534,1665,869,2010
"08031",60970,68442,-7472,2010
"08033",163,54,109,2010
"08035",28369,18032,10337,2010
"08037",4403,3790,613,2010
"08039",2070,1849,221,2010
"08041",57785,44381,13404,2010
"08043",5827,4699,1128,2010
"08045",4839,4726,113,2010
"08047",531,366,165,2010
"08049",903,1384,-481,2010
"08051",1722,1883,-161,2010
"08053",2,67,-65,2010
"08055",1040,569,471,2010
"08057",91,127,-36,2010
"08059",46411,44814,1597,2010
"08061",65,132,-67,2010
"08063",995,430,565,2010
"08065",849,1162,-313,2010
"08067",5022,4377,645,2010
"08069",26882,22968,3914,2010
"08071",1325,1508,-183,2010
"08073",843,556,287,2010
"08075",2560,2165,395,2010
"08077",10833,8243,2590,2010
"08079",54,124,-70,2010
"08081",997,1000,-3,2010
"08083",1649,1194,455,2010
"08085",3574,2345,1229,2010
"08087",1621,1977,-356,2010
"08089",1794,1307,487,2010
"08091",608,515,93,2010
"08093",2369,1505,864,2010
"08095",157,360,-203,2010
"08097",1459,1483,-24,2010
"08099",1180,855,325,2010
"08101",9611,8066,1545,2010
"08103",555,718,-163,2010
"08105",710,812,-102,2010
"08107",2234,3133,-899,2010
"08109",566,465,101,2010
"08111",58,87,-29,2010
"08113",819,603,216,2010
"08115",176,215,-39,2010
"08117",2518,3027,-509,2010
"08119",2122,2765,-643,2010
"08121",528,214,314,2010
"08123",19600,16437,3163,2010
"08125",605,681,-76,2010
"09001",39321,42791,-3470,2010
"09003",37019,37170,-151,2010
"09005",7396,9151,-1755,2010
"09007",9479,8975,504,2010
"09009",37083,38041,-958,2010
"09011",18585,16693,1892,2010
"09013",13866,9429,4437,2010
"09015",7345,6072,1273,2010
"10001",9389,9128,261,2010
"10003",30950,22826,8124,2010
"10005",10261,7180,3081,2010
"11001",53402,60470,-7068,2010
"12001",27290,22781,4509,2010
"12003",2366,1212,1154,2010
"12005",14567,12592,1975,2010
"12007",3069,2333,736,2010
"12009",31444,28138,3306,2010
"12011",107006,94553,12453,2010
"12013",1793,893,900,2010
"12015",12536,10765,1771,2010
"12017",9221,6833,2388,2010
"12019",16438,11407,5031,2010
"12021",19273,17539,1734,2010
"12023",7262,5469,1793,2010
"12027",2640,2302,338,2010
"12029",877,1287,-410,2010
"12031",56588,52197,4391,2010
"12033",30365,27380,2985,2010
"12035",8093,5290,2803,2010
"12037",1289,955,334,2010
"12039",3693,2788,905,2010
"12041",1922,1305,617,2010
"12043",856,904,-48,2010
"12045",2008,1281,727,2010
"12047",2289,1776,513,2010
"12049",2026,1577,449,2010
"12051",5049,2068,2981,2010
"12053",14997,9563,5434,2010
"12055",6189,4384,1805,2010
"12057",80041,76764,3277,2010
"12059",1910,1506,404,2010
"12061",9662,7774,1888,2010
"12063",5639,3342,2297,2010
"12065",811,1567,-756,2010
"12067",753,999,-246,2010
"12069",26617,17742,8875,2010
"12071",43946,27795,16151,2010
"12073",26535,19126,7409,2010
"12075",3511,2399,1112,2010
"12077",1248,797,451,2010
"12079",2182,1073,1109,2010
"12081",22853,18563,4290,2010
"12083",24431,15307,9124,2010
"12085",11234,9930,1304,2010
"12086",97201,105901,-8700,2010
"12087",5278,7352,-2074,2010
"12089",4129,3184,945,2010
"12091",17881,16724,1157,2010
"12093",3146,3850,-704,2010
"12095",87558,90767,-3209,2010
"12097",27143,21564,5579,2010
"12099",74631,62065,12566,2010
"12101",43199,25963,17236,2010
"12103",49842,46170,3672,2010
"12105",42453,30062,12391,2010
"12107",4440,4500,-60,2010
"12109",17333,11457,5876,2010
"12111",19609,15276,4333,2010
"12113",15814,12238,3576,2010
"12115",27050,22015,5035,2010
"12117",35561,32464,3097,2010
"12119",8132,5785,2347,2010
"12121",3267,2458,809,2010
"12123",1561,1861,-300,2010
"12125",2202,2308,-106,2010
"12127",35738,28402,7336,2010
"12129",2873,2289,584,2010
"12131",7015,3785,3230,2010
"12133",1534,1677,-143,2010
"13001",508,1831,-1323,2010
"13003",486,529,-43,2010
"13005",1311,391,920,2010
"13007",10,181,-171,2010
"13009",4052,4085,-33,2010
"13011",1057,890,167,2010
"13013",5292,4957,335,2010
"13015",6284,6593,-309,2010
"13017",1106,993,113,2010
"13019",1144,1694,-550,2010
"13021",11418,10512,906,2010
"13023",829,357,472,2010
"13025",878,955,-77,2010
"13027",1342,695,647,2010
"13029",3654,3387,267,2010
"13031",10139,4571,5568,2010
"13033",978,933,45,2010
"13035",3205,3115,90,2010
"13037",967,577,390,2010
"13039",4849,5726,-877,2010
"13043",493,615,-122,2010
"13045",9214,7679,1535,2010
"13047",5084,4997,87,2010
"13049",1259,1285,-26,2010
"13051",16877,20137,-3260,2010
"13053",7046,2923,4123,2010
"13055",1409,1278,131,2010
"13057",16770,12745,4025,2010
"13059",14807,15064,-257,2010
"13061",154,276,-122,2010
"13063",31724,25273,6451,2010
"13065",385,522,-137,2010
"13067",66614,51706,14908,2010
"13069",1556,2729,-1173,2010
"13071",2919,1899,1020,2010
"13073",9152,8087,1065,2010
"13075",1192,857,335,2010
"13077",9310,6702,2608,2010
"13079",487,964,-477,2010
"13081",1246,1105,141,2010
"13083",1565,1156,409,2010
"13085",3026,1638,1388,2010
"13087",1863,1600,263,2010
"13089",81512,63523,17989,2010
"13091",1094,971,123,2010
"13093",800,682,118,2010
"13095",10559,6660,3899,2010
"13097",17141,10374,6767,2010
"13099",122,516,-394,2010
"13101",378,88,290,2010
"13103",4217,2546,1671,2010
"13105",917,773,144,2010
"13107",1404,1768,-364,2010
"13109",1067,812,255,2010
"13111",840,1057,-217,2010
"13113",9115,9818,-703,2010
"13115",6032,4931,1101,2010
"13117",13005,9522,3483,2010
"13119",1039,1538,-499,2010
"13121",100090,106267,-6177,2010
"13123",1900,1480,420,2010
"13125",135,123,12,2010
"13127",6053,4388,1665,2010
"13129",2618,3073,-455,2010
"13131",1690,1633,57,2010
"13133",1099,1032,67,2010
"13135",64458,52453,12005,2010
"13137",3475,2023,1452,2010
"13139",10903,8708,2195,2010
"13141",525,565,-40,2010
"13143",2631,1903,728,2010
"13145",2780,2041,739,2010
"13147",1333,1054,279,2010
"13149",1046,656,390,2010
"13151",20223,15087,5136,2010
"13153",11006,8838,2168,2010
"13155",1774,543,1231,2010
"13157",4747,3676,1071,2010
"13159",1039,846,193,2010
"13161",1156,812,344,2010
"13163",626,878,-252,2010
"13165",196,635,-439,2010
"13167",904,754,150,2010
"13169",1675,1585,90,2010
"13171",1915,1940,-25,2010
"13173",912,918,-6,2010
"13175",1700,2026,-326,2010
"13177",3192,1603,1589,2010
"13179",13002,8836,4166,2010
"13181",272,422,-150,2010
"13183",2751,1178,1573,2010
"13185",10496,8965,1531,2010
"13187",3014,2090,924,2010
"13189",1249,1475,-226,2010
"13191",581,460,121,2010
"13193",629,580,49,2010
"13195",1654,1986,-332,2010
"13197",370,202,168,2010
"13199",1813,1238,575,2010
"13201",274,531,-257,2010
"13205",1097,1671,-574,2010
"13207",2074,2063,11,2010
"13209",881,686,195,2010
"13211",1135,1023,112,2010
"13213",1717,1955,-238,2010
"13215",26704,14976,11728,2010
"13217",9606,5983,3623,2010
"13219",2691,1553,1138,2010
"13221",472,957,-485,2010
"13223",11139,10107,1032,2010
"13225",3111,1853,1258,2010
"13227",1747,1958,-211,2010
"13229",2261,1194,1067,2010
"13231",1697,1223,474,2010
"13233",2123,2660,-537,2010
"13235",476,558,-82,2010
"13237",1116,853,263,2010
"13239",104,190,-86,2010
"13241",901,1265,-364,2010
"13243",517,866,-349,2010
"13245",21145,19247,1898,2010
"13247",9251,10012,-761,2010
"13249",308,112,196,2010
"13251",738,591,147,2010
