"fips","year","percent_transfers","income_per_capita","total_employees"
"51027",2013,0.2192324,31461,9431
"51027",2014,0.2235273,31900,9097
"51027",2015,0.2368841,32201,8585
"51027",2016,0.259785,31822,8211
"51029",2000,0.1327568,18143,4741
"51029",2001,0.1327568,18143,4741
"51029",2002,0.1310913,18279,4648
"51029",2003,0.1395831,19101,4678
"51029",2004,0.1456551,20195,4794
"51029",2005,0.1450148,20693,4855
"51029",2006,0.1489227,20856,4875
"51029",2007,0.1507377,22010,4956
"51029",2008,0.1614999,23631,5009
"51029",2009,0.1791221,23201,4889
"51029",2010,0.1891106,23954,4846
"51029",2011,0.1828544,24695,4763
"51029",2012,0.1742717,25448,4886
"51029",2013,0.179914,25719,4849
"51029",2014,0.1783756,26836,4911
"51029",2015,0.1836016,28090,4953
"51029",2016,0.1883387,28315,5153
"51033",2000,0.08010329,26570,7178
"51033",2001,0.08010329,26570,7178
"51033",2002,0.08588864,26578,7012
"51033",2003,0.08556234,27635,7227
"51033",2004,0.08521675,29740,7513
"51033",2005,0.08779556,30530,7890
"51033",2006,0.09233463,31480,8254
"51033",2007,0.0924218,32887,8535
"51033",2008,0.1102947,33562,8675
"51033",2009,0.1207789,33412,8349
"51033",2010,0.1322697,33670,8221
"51033",2011,0.1274269,34802,8372
"51033",2012,0.1229622,35608,8528
"51033",2013,0.119633,36261,8791
"51033",2014,0.1209453,37086,8705
"51033",2015,0.1156121,41476,8946
"51033",2016,0.1256467,39265,9151
"51036",2000,0.06682114,28805,2057
"51036",2001,0.06682114,28805,2057
"51036",2002,0.06730506,29056,2191
"51036",2003,0.07054599,30713,2273
"51036",2004,0.07591447,31902,2273
"51036",2005,0.08173768,32726,2298
"51036",2006,0.0942036,33166,2309
"51036",2007,0.095083,32945,2345
"51036",2008,0.1182162,33011,2291
"51036",2009,0.1346129,32651,2134
"51036",2010,0.1412756,33038,2152
"51036",2011,0.1349408,35180,2196
"51036",2012,0.1198501,36855,2260
"51036",2013,0.1151284,38153,2291
"51036",2014,0.1193274,39488,2432
"51036",2015,0.1263076,40693,2405
"51036",2016,0.1296587,41495,2568
"51037",2000,0.1521568,20623,5615
"51037",2001,0.1521568,20623,5615
"51037",2002,0.1609889,20707,5479
"51037",2003,0.1642524,21533,5488
"51037",2004,0.1525041,23020,5505
"51037",2005,0.1706836,22862,5185
"51037",2006,0.182836,23770,5010
"51037",2007,0.182877,25459,5130
"51037",2008,0.2003486,26839,5110
"51037",2009,0.2047712,26787,5013
"51037",2010,0.2179512,27210,4869
"51037",2011,0.2203232,28164,4845
"51037",2012,0.2013871,29059,4900
"51037",2013,0.1970897,30159,5002
"51037",2014,0.1942081,30680,5029
"51037",2015,0.1936197,32830,5040
"51037",2016,0.1961237,33506,5058
"51041",2000,0.03778873,34374,140512
"51041",2001,0.03778873,34374,140512
"51041",2002,0.03964343,34799,143308
"51041",2003,0.0417787,35913,145272
"51041",2004,0.0427914,37656,150166
"51041",2005,0.04602406,39664,155007
"51041",2006,0.04912974,41234,159381
"51041",2007,0.05116373,42852,163918
"51041",2008,0.06461519,43671,163195
"51041",2009,0.0713981,41920,158280
"51041",2010,0.07895064,42249,156635
"51041",2011,0.07952437,43717,158757
"51041",2012,0.074555,45670,163408
"51041",2013,0.07721712,45751,168984
"51041",2014,0.07893399,46797,172349
"51041",2015,0.08115695,49350,180788
"51041",2016,0.08324917,50066,185341
"51043",2000,0.04877437,34712,6777
"51043",2001,0.04877437,34712,6777
"51043",2002,0.05111806,34447,6759
"51043",2003,0.05479589,36527,6982
"51043",2004,0.05904381,38923,7105
"51043",2005,0.04855123,41810,7239
"51043",2006,0.05109777,45570,7402
"51043",2007,0.05299461,47036,7530
"51043",2008,0.0621861,48760,7451
"51043",2009,0.06647485,49522,7145
"51043",2010,0.07011136,50221,7039
"51043",2011,0.06594821,52064,6902
"51043",2012,0.06299818,53523,6797
"51043",2013,0.0633701,53639,7082
"51043",2014,0.0638088,55280,7248
"51043",2015,0.06326501,58831,7144
"51043",2016,0.06480248,61658,7002
"51045",2000,0.08463226,24071,1164
"51045",2001,0.08463226,24071,1164
"51045",2002,0.0832839,24960,1202
"51045",2003,0.08751502,25797,1187
"51045",2004,0.1042911,26735,1187
"51045",2005,0.1058511,27647,1222
"51045",2006,0.1122951,28309,1293
"51045",2007,0.1195257,27701,1349
"51045",2008,0.1288815,29287,1394
"51045",2009,0.1508455,28795,1382
"51045",2010,0.1476997,29631,1386
"51045",2011,0.1503588,30810,1338
"51045",2012,0.1423712,32845,1357
"51045",2013,0.1472525,33343,1396
"51045",2014,0.1439286,33679,1417
"51045",2015,0.1458216,35690,1383
"51045",2016,0.1571168,34579,1411
"51047",2000,0.06802934,28993,18632
"51047",2001,0.06802934,28993,18632
"51047",2002,0.06961901,28692,18534
"51047",2003,0.07122777,30075,18797
"51047",2004,0.07114349,31404,19624
"51047",2005,0.07166762,33316,20731
"51047",2006,0.07111444,34848,21889
"51047",2007,0.07473801,35680,22237
"51047",2008,0.08781029,36298,22415
"51047",2009,0.09443357,36007,21709
"51047",2010,0.1062217,36668,21797
"51047",2011,0.1014138,38696,21888
"51047",2012,0.09546568,40037,22484
"51047",2013,0.09904779,39471,23159
"51047",2014,0.09796352,40302,23289
"51047",2015,0.1002092,42188,23743
"51047",2016,0.101952,43301,23205
"51049",2000,0.1036981,22526,2171
"51049",2001,0.1036981,22526,2171
"51049",2002,0.1033703,22212,2248
"51049",2003,0.11627,23073,2228
"51049",2004,0.111847,24934,2303
"51049",2005,0.119601,26158,2325
"51049",2006,0.1337839,25918,2350
"51049",2007,0.136874,27208,2380
"51049",2008,0.158363,27561,2282
"51049",2009,0.1722061,27232,2212
"51049",2010,0.1703046,27941,2194
"51049",2011,0.1746162,29016,2191
"51049",2012,0.1693856,30876,2166
"51049",2013,0.1660443,31908,2257
"51049",2014,0.164568,33626,2321
"51049",2015,0.1661043,35122,2285
"51049",2016,0.1667406,35862,2423
"51051",2000,0.2259589,17967,4304
"51051",2001,0.2259589,17967,4304
"51051",2002,0.2308084,18574,4466
"51051",2003,0.2317976,19347,4207
"51051",2004,0.2397886,20430,4264
"51051",2005,0.2449513,21770,4462
"51051",2006,0.2552432,23144,4654
"51051",2007,0.2497801,24058,4854
"51051",2008,0.2524856,25867,5077
"51051",2009,0.2483964,26824,5055
"51051",2010,0.2461229,28525,5149
"51051",2011,0.2436146,28874,4960
"51051",2012,0.234594,28407,4889
"51051",2013,0.2405617,28500,4958
"51051",2014,0.2384088,28863,4934
"51051",2015,0.2455333,29564,4676
"51051",2016,0.2641095,29300,4382
"51057",2000,0.1179592,24440,5094
"51057",2001,0.1179592,24440,5094
"51057",2002,0.1136172,24589,5143
"51057",2003,0.1227872,26242,5147
"51057",2004,0.1135317,28179,5374
"51057",2005,0.1238384,29176,5518
"51057",2006,0.1254677,30702,5547
"51057",2007,0.1238669,32195,5694
"51057",2008,0.1361857,34140,5639
"51057",2009,0.1424632,33178,5619
"51057",2010,0.1610832,33113,5409
"51057",2011,0.1588683,34587,5332
"51057",2012,0.1578986,35535,5419
"51057",2013,0.1577696,36319,5472
"51057",2014,0.153469,37395,5557
"51057",2015,0.1588691,38560,5431
"51057",2016,0.1605848,38868,5476
"51061",2000,0.03544707,42186,26689
"51061",2001,0.03544707,42186,26689
"51061",2002,0.03592218,41802,28556
"51061",2003,0.03634153,43488,29649
"51061",2004,0.03493574,45957,31362
"51061",2005,0.03591919,49811,32719
"51061",2006,0.03762486,52610,33272
"51061",2007,0.03966919,53825,33630
"51061",2008,0.04968979,55603,33214
"51061",2009,0.05209299,52989,32479
"51061",2010,0.05662731,55202,32311
"51061",2011,0.05520532,57989,33041
"51061",2012,0.05040313,61422,33708
"51061",2013,0.05296044,59295,33975
"51061",2014,0.05664263,60212,34293
"51061",2015,0.05788389,63780,35227
"51061",2016,0.0594801,64644,36214
"51063",2000,0.09424291,22230,5079
"51063",2001,0.09424291,22230,5079
"51063",2002,0.09998397,22889,5227
"51063",2003,0.110511,23862,5255
"51063",2004,0.1113461,25073,5286
"51063",2005,0.1171827,25957,5435
"51063",2006,0.1238877,26668,5464
"51063",2007,0.1230823,28191,5707
"51063",2008,0.1454647,29042,5617
"51063",2009,0.1498618,29186,5637
"51063",2010,0.1600675,29738,5627
"51063",2011,0.1506007,31109,5673
"51063",2012,0.1383455,32594,5732
"51063",2013,0.1437587,32423,5751
"51063",2014,0.1411635,33754,5837
"51063",2015,0.1451993,35450,5965
"51063",2016,0.1505424,35939,6132
"51065",2000,0.06945436,25308,6174
"51065",2001,0.06945436,25308,6174
"51065",2002,0.06948139,25260,6359
"51065",2003,0.07142976,26225,6554
"51065",2004,0.06879688,28329,6958
"51065",2005,0.07250378,29506,7247
"51065",2006,0.07265939,31982,7433
"51065",2007,0.07330851,33301,7598
"51065",2008,0.0845571,34654,7595
"51065",2009,0.09178897,34055,7407
"51065",2010,0.0994428,34384,7423
"51065",2011,0.09732115,35737,7499
"51065",2012,0.09205481,36803,7406
"51065",2013,0.09502871,37241,7490
"51065",2014,0.09730973,38197,7799
"51065",2015,0.09852676,40503,7878
"51065",2016,0.1001146,41218,7553
"51067",2000,0.07586088,25635,19372
"51067",2001,0.07586088,25635,19372
"51067",2002,0.08067769,26123,19240
"51067",2003,0.08661802,26625,19877
"51067",2004,0.09000611,28074,20756
"51067",2005,0.0972558,28459,22041
"51067",2006,0.1058054,29499,23096
"51067",2007,0.1072752,31035,23391
"51067",2008,0.1266038,31650,22333
"51067",2009,0.1420855,30997,21042
"51067",2010,0.1475658,31357,20746
"51067",2011,0.1433227,33334,21093
"51067",2012,0.1372397,34311,21482
"51067",2013,0.1422904,34093,22244
"51067",2014,0.1384369,35483,22916
"51067",2015,0.1385405,37564,22430
"51067",2016,0.1427615,37867,22676
"51071",2000,0.121977,23010,7231
"51071",2001,0.121977,23010,7231
"51071",2002,0.1227326,23380,7064
"51071",2003,0.1313648,24391,6971
"51071",2004,0.1341387,26023,7167
"51071",2005,0.1414115,27072,7251
"51071",2006,0.1405103,27983,7228
"51071",2007,0.1384642,29335,7159
"51071",2008,0.1560543,30384,7082
"51071",2009,0.1670567,30198,6991
"51071",2010,0.1768819,31268,7011
"51071",2011,0.1705346,32584,7128
"51071",2012,0.1572751,33950,7005
"51071",2013,0.1598098,34238,6883
"51071",2014,0.1547886,35709,6790
"51071",2015,0.1599135,36923,6822
"51071",2016,0.1695389,36950,6720
"51073",2000,0.06563027,28047,12698
"51073",2001,0.06563027,28047,12698
"51073",2002,0.06523761,29069,12966
"51073",2003,0.06827377,30575,13194
"51073",2004,0.06959114,32644,13748
"51073",2005,0.07392884,33780,14110
"51073",2006,0.0768736,36615,14652
"51073",2007,0.07602761,38501,14720
"51073",2008,0.08772538,40257,14385
"51073",2009,0.09315748,40000,13976
"51073",2010,0.1020604,39651,13841
"51073",2011,0.1057261,41210,13740
"51073",2012,0.1024367,42690,13870
"51073",2013,0.1090981,42252,13911
"51073",2014,0.1127198,43227,13848
"51073",2015,0.1148811,45397,13862
"51073",2016,0.1154335,46467,13982
"51075",2000,0.037193,51362,10932
"51075",2001,0.037193,51362,10932
"51075",2002,0.03825649,50351,11209
"51075",2003,0.03658087,50912,11540
"51075",2004,0.03726882,56379,12268
"51075",2005,0.03577735,61552,13670
"51075",2006,0.03556279,65118,14004
"51075",2007,0.0372247,68206,14747
"51075",2008,0.04388892,69812,15091
"51075",2009,0.05343274,65348,15186
"51075",2010,0.05953268,68224,15371
"51075",2011,0.06385383,76503,15760
"51075",2012,0.05289124,81996,16318
"51075",2013,0.06270919,78500,17429
"51075",2014,0.05404003,82104,18563
"51075",2015,0.05429062,89158,19588
"51075",2016,0.04947432,88825,20711
"51077",2000,0.1192798,21290,5079
"51077",2001,0.1192798,21290,5079
"51077",2002,0.1181675,21948,5102
"51077",2003,0.126079,23036,5187
"51077",2004,0.1376956,24400,5139
"51077",2005,0.1538721,25282,5137
"51077",2006,0.1655512,25851,5036
"51077",2007,0.1877332,25251,5073
"51077",2008,0.2009182,26049,5004
"51077",2009,0.2111267,26080,4847
"51077",2010,0.2259322,27155,4723
"51077",2011,0.2243235,28008,4645
"51077",2012,0.2026587,28479,4563
"51077",2013,0.2016583,28790,4628
"51077",2014,0.1990734,28687,4765
"51077",2015,0.1980293,30001,4855
"51077",2016,0.2035255,30687,5023
"51079",2000,0.06290044,24203,5447
"51079",2001,0.06290044,24203,5447
"51079",2002,0.07121601,24397,5724
"51079",2003,0.07547992,24761,4999
"51079",2004,0.07461855,26247,4667
"51079",2005,0.07184446,28803,4896
"51079",2006,0.07284245,30724,5151
"51079",2007,0.07489533,31575,5571
"51079",2008,0.0901445,32527,5634
"51079",2009,0.09538791,32574,5682
"51079",2010,0.1032601,33760,5620
"51079",2011,0.1024066,35088,5812
"51079",2012,0.09820476,36422,5760
"51079",2013,0.0985747,36600,5732
"51079",2014,0.1033376,38202,5762
"51079",2015,0.1067597,40310,6002
"51079",2016,0.106302,41320,6296
"51083",2000,0.1328245,21153,17844
"51083",2001,0.1328245,21153,17844
"51083",2002,0.1427369,21633,17051
"51083",2003,0.154926,21933,16483
"51083",2004,0.144957,23507,16710
"51083",2005,0.1537238,24179,17075
"51083",2006,0.1685912,25504,16945
"51083",2007,0.1665935,26578,16580
"51083",2008,0.1826126,28321,16625
"51083",2009,0.1934889,28395,16357
"51083",2010,0.2042011,29134,16446
"51083",2011,0.2028001,29441,16340
"51083",2012,0.1896233,30637,16241
"51083",2013,0.1932829,31068,16259
"51083",2014,0.1977828,32289,16366
"51083",2015,0.2025194,33709,16545
"51083",2016,0.2042163,34412,16443
"51085",2000,0.04552045,34570,51062
"51085",2001,0.04552045,34570,51062
"51085",2002,0.04678025,34892,53013
"51085",2003,0.04783081,36127,54095
"51085",2004,0.04504897,37543,55813
"51085",2005,0.04649112,39533,57651
"51085",2006,0.0473812,41811,59197
"51085",2007,0.04891872,43880,61463
"51085",2008,0.05994141,45376,62269
"51085",2009,0.06561569,43453,61410
"51085",2010,0.07223112,44314,60644
"51085",2011,0.07000941,46825,61402
"51085",2012,0.06467812,48566,62307
"51085",2013,0.06583082,48925,64293
"51085",2014,0.06621122,51911,66006
"51085",2015,0.06684668,55304,67711
"51085",2016,0.06840267,56487,69472
"51087",2000,0.03950546,39201,203360
"51087",2001,0.03950546,39201,203360
"51087",2002,0.04058249,39376,200486
"51087",2003,0.04222752,40533,202373
"51087",2004,0.04667967,41261,207815
"51087",2005,0.04916667,43690,213357
"51087",2006,0.05208769,45705,218733
"51087",2007,0.05318327,47363,228458
"51087",2008,0.06427285,48034,228733
"51087",2009,0.07333772,44862,219672
"51087",2010,0.07789838,46785,218651
"51087",2011,0.07323389,49996,223999
"51087",2012,0.06714343,52903,230116
"51087",2013,0.0679225,53558,231934
"51087",2014,0.06775821,57033,234830
"51087",2015,0.06824738,59771,244140
"51087",2016,0.06990116,61022,246938
"51091",2000,0.08797912,26048,1341
"51091",2001,0.08797912,26048,1341
"51091",2002,0.08635055,26943,1316
"51091",2003,0.0970419,27004,1300
"51091",2004,0.09971051,28715,1348
"51091",2005,0.1205614,28002,1337
"51091",2006,0.1462425,27832,1336
"51091",2007,0.135773,28476,1332
"51091",2008,0.1492456,31444,1307
"51091",2009,0.1399179,31655,1316
"51091",2010,0.1517987,32892,1306
"51091",2011,0.1449967,36917,1266
"51091",2012,0.1316123,38494,1308
"51091",2013,0.1328537,39332,1323
"51091",2014,0.1283989,42101,1353
"51091",2015,0.1328379,43385,1318
"51091",2016,0.1382014,42156,1299
"51093",2000,0.0728262,29369,14973
"51093",2001,0.0728262,29369,14973
"51093",2002,0.0714342,30387,14875
"51093",2003,0.07121152,32915,15630
"51093",2004,0.07142471,34797,16009
"51093",2005,0.07331557,36849,16273
"51093",2006,0.07540523,39748,15563
"51093",2007,0.0736862,41828,15899
"51093",2008,0.08359746,44471,15852
"51093",2009,0.08846191,44368,15356
"51093",2010,0.09810866,45232,14202
"51093",2011,0.09812066,46996,13753
"51093",2012,0.09427759,48225,14150
"51093",2013,0.09563486,48556,14780
"51093",2014,0.09764237,48823,15212
"51093",2015,0.09976288,50870,15645
"51093",2016,0.1027088,51518,15829
"51097",2000,0.09825318,24911,1918
"51097",2001,0.09825318,24911,1918
"51097",2002,0.1021381,25324,1883
"51097",2003,0.1037611,26843,1890
"51097",2004,0.09770498,27848,1904
"51097",2005,0.1043965,28666,1925
"51097",2006,0.1145743,29365,1956
"51097",2007,0.1122032,30898,2038
"51097",2008,0.1271544,33096,2018
"51097",2009,0.1308296,33453,2015
"51097",2010,0.1465961,33351,1903
"51097",2011,0.1407865,34802,1897
"51097",2012,0.1350267,34522,1873
"51097",2013,0.135785,35854,1872
"51097",2014,0.1409334,36360,1892
"51097",2015,0.1395182,38556,1881
"51097",2016,0.141887,39467,1895
"51099",2000,0.05460475,30385,12111
"51099",2001,0.05460475,30385,12111
"51099",2002,0.05462124,31917,12148
"51099",2003,0.05206878,34262,12340
"51099",2004,0.04979747,37423,12788
"51099",2005,0.05183062,38667,12979
"51099",2006,0.05256504,41021,13160
"51099",2007,0.05414682,41410,13028
"51099",2008,0.06884727,42950,13001
"51099",2009,0.07204191,42890,13186
"51099",2010,0.07605074,44529,13347
"51099",2011,0.07718568,45245,13646
"51099",2012,0.07435658,46357,13562
"51099",2013,0.07658851,47007,13957
"51099",2014,0.07684189,48117,14200
"51099",2015,0.07543283,52581,14469
"51099",2016,0.08209001,49823,15022
"51101",2000,0.06674761,29721,5275
"51101",2001,0.06674761,29721,5275
"51101",2002,0.06410397,29575,5287
"51101",2003,0.06646811,31003,5389
"51101",2004,0.06375399,32982,5497
"51101",2005,0.06484185,34827,5684
"51101",2006,0.06882394,35223,5769
"51101",2007,0.06971463,36820,5928
"51101",2008,0.08148689,38367,5751
"51101",2009,0.09291017,36412,5590
"51101",2010,0.1030623,36294,5401
"51101",2011,0.1003944,37410,5361
"51101",2012,0.09701807,39316,5403
"51101",2013,0.09727715,39697,5446
"51101",2014,0.1044455,38602,5582
"51101",2015,0.1069848,41169,5753
"51101",2016,0.1052857,43898,6012
"51103",2000,0.09124207,34531,6549
"51103",2001,0.09124207,34531,6549
"51103",2002,0.09248234,34983,6709
"51103",2003,0.09459699,36174,6735
"51103",2004,0.09286252,38390,6778
"51103",2005,0.09605123,40201,6952
"51103",2006,0.09816837,43361,7034
"51103",2007,0.1004258,45254,7291
"51103",2008,0.109576,46161,7413
"51103",2009,0.1257652,43064,7176
"51103",2010,0.1312558,43469,7121
"51103",2011,0.1347417,45556,7029
"51103",2012,0.1302177,47867,7002
"51103",2013,0.1330582,47733,6985
"51103",2014,0.130244,49197,7011
"51103",2015,0.1325299,51730,6878
"51103",2016,0.1321339,53017,6876
"51105",2000,0.2147097,19455,8000
"51105",2001,0.2147097,19455,8000
"51105",2002,0.2096531,19637,8143
"51105",2003,0.218912,20318,8052
"51105",2004,0.2123944,21207,8000
"51105",2005,0.2238026,21984,7961
"51105",2006,0.2344876,22699,8023
"51105",2007,0.2276064,23736,8267
"51105",2008,0.2417646,25054,8184
"51105",2009,0.246038,25380,8151
"51105",2010,0.2478905,26051,8075
"51105",2011,0.2508659,27148,8028
"51105",2012,0.2388527,26741,7908
"51105",2013,0.2533395,26483,7588
"51105",2014,0.2533473,26642,7393
"51105",2015,0.2608465,27614,7323
"51105",2016,0.2691484,28233,7361
"51107",2000,0.0218667,43060,125707
"51107",2001,0.0218667,43060,125707
"51107",2002,0.02514154,40891,130096
"51107",2003,0.02444484,41920,140449
"51107",2004,0.02295401,44225,152780
"51107",2005,0.02323169,49086,162117
"51107",2006,0.02217029,55099,168881
"51107",2007,0.02245808,59543,176203
"51107",2008,0.02897574,63019,181061
"51107",2009,0.02774772,61327,179822
"51107",2010,0.03076471,63218,183855
"51107",2011,0.02941165,66165,190953
"51107",2012,0.02717913,68255,195925
"51107",2013,0.02790775,66721,203898
"51107",2014,0.02905734,68020,209799
"51107",2015,0.03059568,70479,220491
"51107",2016,0.03107389,72813,229570
"51109",2000,0.07677791,27239,9097
"51109",2001,0.07677791,27239,9097
"51109",2002,0.07947239,27431,9540
"51109",2003,0.07995108,28991,10405
"51109",2004,0.07525288,30880,11010
"51109",2005,0.07909012,32106,11394
"51109",2006,0.08423263,33633,11729
"51109",2007,0.08305766,34694,12430
"51109",2008,0.09942476,35330,12263
"51109",2009,0.1109781,34212,11830
"51109",2010,0.1158208,34741,12229
"51109",2011,0.1182549,35109,12543
"51109",2012,0.1135773,35770,12568
"51109",2013,0.1203316,35316,12790
"51109",2014,0.1174871,36737,13313
"51109",2015,0.1182348,38893,13952
"51109",2016,0.1213232,39076,13985
"51111",2000,0.1318281,19861,4209
"51111",2001,0.1318281,19861,4209
"51111",2002,0.1327448,19537,4188
"51111",2003,0.1437244,20237,4166
"51111",2004,0.1554058,21522,4258
"51111",2005,0.1683277,22040,4336
"51111",2006,0.1764477,22837,4386
"51111",2007,0.1765206,24301,4242
"51111",2008,0.1961149,24987,4087
"51111",2009,0.2038209,25410,3912
"51111",2010,0.215812,25762,3837
"51111",2011,0.209545,27023,3772
"51111",2012,0.1957805,27660,3772
"51111",2013,0.2032228,28149,3809
"51111",2014,0.1923528,29749,3969
"51111",2015,0.1939612,30801,3904
"51111",2016,0.1960912,31561,4029
"51113",2000,0.06978033,26119,5602
"51113",2001,0.06978033,26119,5602
"51113",2002,0.07784674,26305,5493
"51113",2003,0.07503435,27662,5634
"51113",2004,0.07509198,29050,5676
"51113",2005,0.07591898,29882,5639
"51113",2006,0.08618403,30515,5705
"51113",2007,0.08622915,31439,5774
"51113",2008,0.103049,32956,5670
"51113",2009,0.1127134,32144,5427
"51113",2010,0.1123781,33734,5292
"51113",2011,0.1091474,37147,5279
"51113",2012,0.09779039,41318,5307
"51113",2013,0.1084511,42772,5395
"51113",2014,0.09402556,46082,5497
"51113",2015,0.09471082,47546,5516
"51113",2016,0.09947843,48152,5692
"51115",2000,0.07662524,34285,2993
"51115",2001,0.07662524,34285,2993
"51115",2002,0.07661894,35339,3037
"51115",2003,0.08219113,36949,2958
"51115",2004,0.07853778,39279,3007
"51115",2005,0.08483573,40069,3087
"51115",2006,0.09043706,41424,3166
"51115",2007,0.08441904,44169,3325
"51115",2008,0.09645305,45541,3252
"51115",2009,0.1043218,44631,3131
"51115",2010,0.1136813,43723,3004
"51115",2011,0.1128806,45989,2969
"51115",2012,0.1087168,47500,2953
"51115",2013,0.1170851,46674,2952
"51115",2014,0.1131687,49051,2994
"51115",2015,0.1177668,51016,2958
"51115",2016,0.1200879,51349,2987
"51117",2000,0.1281539,21999,17849
"51117",2001,0.1281539,21999,17849
"51117",2002,0.1395781,21845,16564
"51117",2003,0.1433319,22910,16112
"51117",2004,0.1423485,23479,16424
"51117",2005,0.1569623,24158,16403
"51117",2006,0.1643549,25311,16488
"51117",2007,0.161555,26676,16928
"51117",2008,0.1791224,27964,16754
"51117",2009,0.193006,28425,16285
"51117",2010,0.1996282,28973,16121
"51117",2011,0.1954447,30051,16065
"51117",2012,0.1890885,31681,15725
"51117",2013,0.2006469,31849,15204
"51117",2014,0.1983817,32520,15419
"51117",2015,0.2002242,34266,15781
"51117",2016,0.2013158,34763,15641
"51119",2000,0.09343789,29347,4959
"51119",2001,0.09343789,29347,4959
"51119",2002,0.0889453,30285,5099
"51119",2003,0.09720526,31116,5110
"51119",2004,0.09546183,33198,5352
"51119",2005,0.1012448,33360,5537
"51119",2006,0.1040548,34728,5632
"51119",2007,0.1044276,37191,5653
"51119",2008,0.1129581,39277,5570
"51119",2009,0.1292701,37820,5483
"51119",2010,0.1362563,38386,5362
"51119",2011,0.1375413,40426,5265
"51119",2012,0.1336209,42097,5279
"51119",2013,0.1394529,41213,5311
"51119",2014,0.1396,42328,5280
"51119",2015,0.1383304,45298,5366
"51119",2016,0.1443516,45825,5327
"51125",2000,0.09840618,27476,6000
"51125",2001,0.09840618,27476,6000
"51125",2002,0.1010262,27766,5879
"51125",2003,0.1035087,28667,5768
"51125",2004,0.09405155,30238,6063
"51125",2005,0.1023632,32013,6177
"51125",2006,0.1051788,34250,6322
"51125",2007,0.1093683,35238,6434
"51125",2008,0.1295045,35869,6547
"51125",2009,0.1395412,35793,6371
"51125",2010,0.1451478,36883,6326
"51125",2011,0.138491,39203,6374
"51125",2012,0.1238014,41960,6539
"51125",2013,0.1256061,42465,6718
"51125",2014,0.1312631,42955,6871
"51125",2015,0.1331818,45636,7068
"51125",2016,0.133452,46700,6817
"51127",2000,0.05224447,31256,4755
"51127",2001,0.05224447,31256,4755
"51127",2002,0.05090711,32574,5124
"51127",2003,0.04819634,35656,5304
"51127",2004,0.04394791,38560,5674
"51127",2005,0.04552914,42170,6042
"51127",2006,0.04635036,44490,6243
"51127",2007,0.04451261,49087,6627
"51127",2008,0.05474406,50581,6657
"51127",2009,0.05872562,52738,6607
"51127",2010,0.06140187,54705,6523
"51127",2011,0.05854446,57890,6592
"51127",2012,0.05479122,60424,6748
"51127",2013,0.05265356,62478,6882
"51127",2014,0.05626545,64772,7117
"51127",2015,0.05914663,67385,7363
"51127",2016,0.06335079,64847,7591
"51131",2000,0.1392594,24533,6959
"51131",2001,0.1392594,24533,6959
"51131",2002,0.1373907,25627,6995
"51131",2003,0.1332158,28631,7090
"51131",2004,0.1343262,30333,7211
"51131",2005,0.1432468,31552,7300
"51131",2006,0.1521632,32763,7251
"51131",2007,0.1463042,34553,7284
"51131",2008,0.1625331,35399,7151
"51131",2009,0.169374,36205,7008
"51131",2010,0.1833344,35049,6988
"51131",2011,0.1851083,37104,6686
"51131",2012,0.1754084,39543,6522
"51131",2013,0.1770037,39783,6620
"51131",2014,0.1756771,40373,6877
"51131",2015,0.1746693,42530,7031
"51131",2016,0.1813552,44025,6969
"51133",2000,0.0966974,26840,4271
"51133",2001,0.0966974,26840,4271
"51133",2002,0.09652311,26849,4274
"51133",2003,0.09859322,27560,4272
"51133",2004,0.1063279,30427,4604
"51133",2005,0.1132644,31379,4752
"51133",2006,0.1218608,33050,4797
"51133",2007,0.1140107,35823,4762
"51133",2008,0.1294222,36430,4532
"51133",2009,0.1394199,35766,4389
"51133",2010,0.1428409,36343,4407
"51133",2011,0.1440352,39222,4406
"51133",2012,0.1374234,41570,4399
"51133",2013,0.1404102,41810,4320
"51133",2014,0.1352856,44276,4392
"51133",2015,0.1388165,45791,4395
"51133",2016,0.1411726,47163,4511
"51135",2000,0.1710757,22837,7680
"51135",2001,0.1710757,22837,7680
"51135",2002,0.1763612,23107,7700
"51135",2003,0.1847929,24239,7673
"51135",2004,0.1740169,25466,7709
"51135",2005,0.1790383,26052,7712
"51135",2006,0.1875384,27366,7860
"51135",2007,0.1844782,29188,8055
"51135",2008,0.2067837,29970,7744
"51135",2009,0.2236161,29213,7611
"51135",2010,0.2424475,29118,7631
"51135",2011,0.243454,29653,7621
"51135",2012,0.2368527,29617,7540
"51135",2013,0.2394205,29416,7556
"51135",2014,0.239833,30815,7599
"51135",2015,0.2399288,32402,7784
"51135",2016,0.2447514,32636,7522
"51137",2000,0.08918406,28285,11279
"51137",2001,0.08918406,28285,11279
"51137",2002,0.08929937,29018,11643
"51137",2003,0.09119028,30328,12212
"51137",2004,0.08384105,32119,12697
"51137",2005,0.08733516,33602,13268
"51137",2006,0.08895203,34942,13548
"51137",2007,0.08898537,36250,13786
"51137",2008,0.1052699,36654,13557
"51137",2009,0.1170978,36767,13036
"51137",2010,0.1205435,37671,13050
"51137",2011,0.1155888,39244,13100
"51137",2012,0.1129899,41616,13455
"51137",2013,0.1129779,41826,14154
"51137",2014,0.1111087,42703,14377
"51137",2015,0.1142315,44826,14374
"51137",2016,0.1126595,45585,14741
"51139",2000,0.09772692,23756,9606
"51139",2001,0.09772692,23756,9606
