"year","fips","labor_force","employed","unemployed","percent_unemployment"
NA,"NANA",NA,NA,NA,NA
"1996","51775",14059,13717,342,2.4
"1996","51790",10543,10034,509,4.8
"1996","51800",27916,26239,1677,6
"1996","51810",207601,199018,8583,4.1
"1996","51820",8539,8151,388,4.5
"1996","51830",5722,5247,475,8.3
"1996","51840",12808,12212,596,4.7
"1996","53001",8774,7779,995,11.3
"1996","53003",11904,11399,505,4.2
"1996","53005",72255,66533,5722,7.9
"1996","53007",35229,31692,3537,10
"1996","53009",24787,22541,2246,9.1
"1996","53011",164969,158175,6794,4.1
"1996","53013",1436,1223,213,14.8
"1996","53015",41718,38342,3376,8.1
"1996","53017",19126,17631,1495,7.8
"1996","53019",2909,2533,376,12.9
"1996","53021",22948,20335,2613,11.4
"1996","53023",1103,1058,45,4.1
"1996","53025",35754,32239,3515,9.8
"1996","53027",27985,24893,3092,11
"1996","53029",26545,25324,1221,4.6
"1996","53031",10069,9292,777,7.7
"1996","53033",926544,885479,41065,4.4
"1996","53035",95069,89070,5999,6.3
"1996","53037",15453,14198,1255,8.1
"1996","53039",8992,7949,1043,11.6
"1996","53041",30994,28113,2881,9.3
"1996","53043",5062,4792,270,5.3
"1996","53045",19438,17898,1540,7.9
"1996","53047",23591,21058,2533,10.7
"1996","53049",8388,7557,831,9.9
"1996","53051",4156,3516,640,15.4
"1996","53053",323944,304960,18984,5.9
"1996","53055",5675,5294,381,6.7
"1996","53057",47723,43399,4324,9.1
"1996","53059",4019,3593,426,10.6
"1996","53061",292811,278697,14114,4.8
"1996","53063",205464,194307,11157,5.4
"1996","53065",17269,15516,1753,10.2
"1996","53067",98266,92196,6070,6.2
"1996","53069",1738,1626,112,6.4
"1996","53071",26600,24718,1882,7.1
"1996","53073",80035,74383,5652,7.1
"1996","53075",19202,18788,414,2.2
"1996","53077",116929,102121,14808,12.7
"1996","54001",6401,5536,865,13.5
"1996","54003",32388,30640,1748,5.4
"1996","54005",8427,7603,824,9.8
"1996","54007",5447,4798,649,11.9
"1996","54009",11302,10623,679,6
"1996","54011",43161,40499,2662,6.2
"1996","54013",2614,2111,503,19.2
"1996","54015",3718,3219,499,13.4
"1996","54017",3098,2869,229,7.4
"1996","54019",18239,16482,1757,9.6
"1996","54021",2798,2543,255,9.1
"1996","54023",4805,4299,506,10.5
"1996","54025",15098,13801,1297,8.6
"1996","54027",8073,7699,374,4.6
"1996","54029",15157,14182,975,6.4
"1996","54031",6843,6564,279,4.1
"1996","54033",33492,30822,2670,8
"1996","54035",12602,11644,958,7.6
"1996","54037",19836,19030,806,4.1
"1996","54039",103637,98002,5635,5.4
"1996","54041",7094,6409,685,9.7
"1996","54043",7133,6257,876,12.3
"1996","54045",14074,12533,1541,10.9
"1996","54047",8075,7048,1027,12.7
"1996","54049",24348,21765,2583,10.6
"1996","54051",16083,15025,1058,6.6
"1996","54053",9489,8424,1065,11.2
"1996","54055",27828,26353,1475,5.3
"1996","54057",11657,10953,704,6
"1996","54059",9853,8459,1394,14.1
"1996","54061",38794,36802,1992,5.1
"1996","54063",5081,4779,302,5.9
"1996","54065",6199,5863,336,5.4
"1996","54067",10574,9430,1144,10.8
"1996","54069",24446,23319,1127,4.6
"1996","54071",3705,3553,152,4.1
"1996","54073",3109,2819,290,9.3
"1996","54075",4241,3696,545,12.9
"1996","54077",12892,11662,1230,9.5
"1996","54079",24810,23489,1321,5.3
"1996","54081",34150,31331,2819,8.3
"1996","54083",13232,11725,1507,11.4
"1996","54085",4346,3754,592,13.6
"1996","54087",6208,5488,720,11.6
"1996","54089",4335,3903,432,10
"1996","54091",6897,6183,714,10.4
"1996","54093",3876,3370,506,13.1
"1996","54095",4238,3926,312,7.4
"1996","54097",10127,9151,976,9.6
"1996","54099",16796,15585,1211,7.2
"1996","54101",3072,2740,332,10.8
"1996","54103",7611,6854,757,9.9
"1996","54105",2027,1692,335,16.5
"1996","54107",43704,41077,2627,6
"1996","54109",8178,7323,855,10.5
"1996","55001",7368,7002,366,5
"1996","55003",8256,7680,576,7
"1996","55005",24307,23177,1130,4.6
"1996","55007",7604,7136,468,6.2
"1996","55009",131411,127342,4069,3.1
"1996","55011",8013,7749,264,3.3
"1996","55013",7051,6719,332,4.7
"1996","55015",24840,24108,732,2.9
"1996","55017",29911,28554,1357,4.5
"1996","55019",17098,16077,1021,6
"1996","55021",27463,26028,1435,5.2
"1996","55023",9464,9026,438,4.6
"1996","55025",258126,253728,4398,1.7
"1996","55027",47498,46117,1381,2.9
"1996","55029",15638,14641,997,6.4
"1996","55031",22788,21566,1222,5.4
"1996","55033",22735,21992,743,3.3
"1996","55035",50748,49043,1705,3.4
"1996","55037",1654,1547,107,6.5
"1996","55039",55614,53732,1882,3.4
"1996","55041",4666,4416,250,5.4
"1996","55043",25911,24271,1640,6.3
"1996","55045",18757,18104,653,3.5
"1996","55047",10784,10251,533,4.9
"1996","55049",13480,12971,509,3.8
"1996","55051",3279,3008,271,8.3
"1996","55053",10631,10121,510,4.8
"1996","55055",42373,41224,1149,2.7
"1996","55057",11387,10613,774,6.8
"1996","55059",77344,74557,2787,3.6
"1996","55061",10501,10088,413,3.9
"1996","55063",60615,58757,1858,3.1
"1996","55065",8404,8027,377,4.5
"1996","55067",9720,9180,540,5.6
"1996","55069",15900,15082,818,5.1
"1996","55071",44756,42819,1937,4.3
"1996","55073",71858,68982,2876,4
"1996","55075",20468,19251,1217,5.9
"1996","55077",7027,6570,457,6.5
"1996","55078",2206,2023,183,8.3
"1996","55079",486029,465660,20369,4.2
"1996","55081",20345,19420,925,4.5
"1996","55083",15177,14255,922,6.1
"1996","55085",20396,19531,865,4.2
"1996","55087",100141,97214,2927,2.9
"1996","55089",47861,46820,1041,2.2
"1996","55091",3461,3294,167,4.8
"1996","55093",20523,19846,677,3.3
"1996","55095",21619,20741,878,4.1
"1996","55097",37876,36280,1596,4.2
"1996","55099",7945,7438,507,6.4
"1996","55101",94108,90042,4066,4.3
"1996","55103",8848,8508,340,3.8
"1996","55105",79812,76699,3113,3.9
"1996","55107",7122,6611,511,7.2
"1996","55109",32044,31070,974,3
"1996","55111",33127,31881,1246,3.8
"1996","55113",9206,8586,620,6.7
"1996","55115",20676,19749,927,4.5
"1996","55117",61638,59846,1792,2.9
"1996","55119",10869,10317,552,5.1
"1996","55121",14778,14055,723,4.9
"1996","55123",13673,13039,634,4.6
"1996","55125",10978,10465,513,4.7
"1996","55127",52749,51353,1396,2.6
"1996","55129",7595,7135,460,6.1
"1996","55131",66031,64240,1791,2.7
"1996","55133",207110,201935,5175,2.5
"1996","55135",26418,25442,976,3.7
"1996","55137",10174,9569,605,5.9
"1996","55139",96968,94285,2683,2.8
"1996","55141",40068,38492,1576,3.9
"1996","56001",16972,16657,315,1.9
"1996","56003",5362,5045,317,5.9
"1996","56005",18549,17686,863,4.7
"1996","56007",8510,8069,441,5.2
"1996","56009",6513,6167,346,5.3
"1996","56011",3050,2914,136,4.5
"1996","56013",17770,16416,1354,7.6
"1996","56015",6444,6125,319,5
"1996","56017",2527,2422,105,4.2
"1996","56019",3741,3601,140,3.7
"1996","56021",39109,37711,1398,3.6
"1996","56023",6413,5989,424,6.6
"1996","56025",32643,30596,2047,6.3
"1996","56027",1291,1262,29,2.2
"1996","56029",15153,14508,645,4.3
"1996","56031",4251,4087,164,3.9
"1996","56033",13587,12947,640,4.7
"1996","56035",3055,2947,108,3.5
"1996","56037",21092,19787,1305,6.2
"1996","56039",10604,10313,291,2.7
"1996","56041",11013,10211,802,7.3
"1996","56043",4863,4594,269,5.5
"1996","56045",3322,3150,172,5.2
"1996","72001",5789,5066,723,12.5
"1996","72003",15250,11720,3530,23.1
"1996","72005",21751,17831,3920,18
"1996","72007",8792,7739,1053,12
"1996","72009",11109,9617,1492,13.4
"1996","72011",10587,8555,2032,19.2
"1996","72013",30465,25542,4923,16.2
"1996","72015",5434,4456,978,18
"1996","72017",7645,6441,1204,15.7
"1996","72019",7429,6517,912,12.3
"1996","72021",86898,79509,7389,8.5
"1996","72023",15761,13640,2121,13.5
"1996","72025",56742,50323,6419,11.3
"1996","72027",9767,8133,1634,16.7
"1996","72029",16589,14386,2203,13.3
"1996","72031",78911,71701,7210,9.1
"1996","72033",10088,9084,1004,10
"1996","72035",16532,14329,2203,13.3
"1996","72037",5702,4888,814,14.3
"1996","72039",4488,3371,1117,24.9
"1996","72041",14983,13295,1688,11.3
"1996","72043",9321,7747,1574,16.9
"1996","72045",5484,4736,748,13.6
"1996","72047",9880,8751,1129,11.4
"1996","72049",711,650,61,8.6
"1996","72051",10489,9353,1136,10.8
"1996","72053",13461,11199,2262,16.8
"1996","72054",2699,2202,497,18.4
"1996","72055",5794,4406,1388,24
"1996","72057",11781,9424,2357,20
"1996","72059",7694,6205,1489,19.4
"1996","72061",41423,39110,2313,5.6
"1996","72063",10825,9469,1356,12.5
"1996","72065",10985,9246,1739,15.8
"1996","72067",6932,5962,970,14
"1996","72069",20302,17077,3225,15.9
"1996","72071",14054,11488,2566,18.3
"1996","72073",4029,3508,521,12.9
"1996","72075",13281,10755,2526,19
"1996","72077",12015,10421,1594,13.3
"1996","72079",9456,7917,1539,16.3
"1996","72081",8888,7238,1650,18.6
"1996","72083",3063,2516,547,17.9
"1996","72085",10254,8635,1619,15.8
"1996","72087",8466,7435,1031,12.2
"1996","72089",6636,5358,1278,19.3
"1996","72091",13276,10940,2336,17.6
"1996","72093",2327,1942,385,16.5
"1996","72095",3160,2382,778,24.6
"1996","72097",36227,30698,5529,15.3
"1996","72099",12440,10027,2413,19.4
"1996","72101",9465,8198,1267,13.4
"1996","72103",6928,5736,1192,17.2
"1996","72105",7331,6332,999,13.6
"1996","72107",5636,4653,983,17.4
"1996","72109",6185,4841,1344,21.7
"1996","72111",7965,6013,1952,24.5
"1996","72113",60697,50712,9985,16.5
"1996","72115",7949,6836,1113,14
"1996","72117",5747,4713,1034,18
"1996","72119",17360,14592,2768,15.9
"1996","72121",8600,7227,1373,16
"1996","72123",8578,6587,1991,23.2
"1996","72125",13431,11043,2388,17.8
"1996","72127",164830,149991,14839,9
"1996","72129",12098,10138,1960,16.2
"1996","72131",13442,9988,3454,25.7
"1996","72133",5671,4332,1339,23.6
"1996","72135",19091,17356,1735,9.1
"1996","72137",34349,31384,2965,8.6
"1996","72139",28403,26353,2050,7.2
"1996","72141",8354,7283,1071,12.8
"1996","72143",11408,10071,1337,11.7
"1996","72145",19157,16382,2775,14.5
"1996","72147",2566,2210,356,13.9
"1996","72149",6203,4800,1403,22.6
"1996","72151",12231,9914,2317,18.9
"1996","72153",13546,10917,2629,19.4
NA,"NANA",NA,NA,NA,NA
NA,"NANA",NA,NA,NA,NA
NA,"NANA",NA,NA,NA,NA
NA,"NANA",NA,NA,NA,NA
"1997","01001",21098,20269,829,3.9
"1997","01003",67150,64799,2351,3.5
"1997","01005",12484,11565,919,7.4
"1997","01007",8039,7436,603,7.5
"1997","01009",22684,22003,681,3
"1997","01011",4586,4108,478,10.4
"1997","01013",9918,8940,978,9.9
"1997","01015",54241,51234,3007,5.5
"1997","01017",17033,16245,788,4.6
"1997","01019",10737,10298,439,4.1
"1997","01021",18259,17360,899,4.9
"1997","01023",5985,5114,871,14.6
"1997","01025",14584,13147,1437,9.9
"1997","01027",6705,6398,307,4.6
"1997","01029",7270,7013,257,3.5
"1997","01031",22005,21127,878,4
"1997","01033",27064,25117,1947,7.2
"1997","01035",6760,6051,709,10.5
"1997","01037",5320,5086,234,4.4
"1997","01039",17666,16468,1198,6.8
"1997","01041",5932,5442,490,8.3
"1997","01043",38577,36969,1608,4.2
"1997","01045",21211,20044,1167,5.5
"1997","01047",20245,18010,2235,11
"1997","01049",32164,30497,1667,5.2
"1997","01051",28481,27449,1032,3.6
"1997","01053",16896,15788,1108,6.6
"1997","01055",49449,46921,2528,5.1
"1997","01057",8641,8219,422,4.9
"1997","01059",16841,15422,1419,8.4
"1997","01061",12045,11338,707,5.9
"1997","01063",3507,2855,652,18.6
"1997","01065",7392,6823,569,7.7
"1997","01067",6456,6087,369,5.7
"1997","01069",44543,42577,1966,4.4
"1997","01071",26010,23884,2126,8.2
"1997","01073",333502,321342,12160,3.6
"1997","01075",7762,7106,656,8.5
"1997","01077",43181,40531,2650,6.1
"1997","01079",16130,15060,1070,6.6
"1997","01081",49626,47760,1866,3.8
"1997","01083",28289,27168,1121,4
"1997","01085",4332,3711,621,14.3
"1997","01087",8029,7383,646,8
"1997","01089",139304,135261,4043,2.9
"1997","01091",10991,9887,1104,10
"1997","01093",16115,14820,1295,8
"1997","01095",40409,38174,2235,5.5
"1997","01097",197965,187476,10489,5.3
"1997","01099",10231,8685,1546,15.1
"1997","01101",109850,105063,4787,4.4
"1997","01103",55021,52419,2602,4.7
"1997","01105",4505,4045,460,10.2
"1997","01107",8824,8131,693,7.9
"1997","01109",13437,12538,899,6.7
"1997","01111",9517,9073,444,4.7
"1997","01113",25219,24073,1146,4.5
"1997","01115",29781,28786,995,3.3
"1997","01117",76505,75104,1401,1.8
"1997","01119",6088,5337,751,12.3
"1997","01121",35408,33008,2400,6.8
"1997","01123",20501,19442,1059,5.2
"1997","01125",81348,78651,2697,3.3
"1997","01127",30162,27780,2382,7.9
"1997","01129",6484,5621,863,13.3
"1997","01131",3908,3355,553,14.2
"1997","01133",13175,12175,1000,7.6
"1997","02013",1572,1515,57,3.6
"1997","02016",2262,2134,128,5.7
"1997","02020",137585,130388,7197,5.2
"1997","02050",5833,5358,475,8.1
"1997","02060",597,552,45,7.5
"1997","02068",1230,1102,128,10.4
"1997","02070",1671,1560,111,6.6
"1997","02090",43418,40445,2973,6.8
"1997","02100",1200,1072,128,10.7
"1997","02110",17338,16349,989,5.7
"1997","02122",22062,19347,2715,12.3
"1997","02130",7608,6954,654,8.6
"1997","02150",7352,6690,662,9
"1997","02158",1963,1740,223,11.4
"1997","02164",568,530,38,6.7
"1997","02170",28173,25494,2679,9.5
"1997","02180",3310,2955,355,10.7
"1997","02185",3256,3094,162,5
"1997","02188",2180,1860,320,14.7
"1997","02201",3411,2980,431,12.6
"1997","02220",4522,4253,269,5.9
"1997","02232",2290,2136,154,6.7
"1997","02240",2470,2189,281,11.4
"1997","02261",5360,4822,538,10
"1997","02280",3640,3304,336,9.2
"1997","02282",327,299,28,8.6
"1997","02290",2020,1726,294,14.6
"1997","04001",21639,17921,3718,17.2
"1997","04003",41467,38041,3426,8.3
"1997","04005",59214,54314,4900,8.3
"1997","04007",19538,18009,1529,7.8
"1997","04009",11165,10179,986,8.8
"1997","04011",4868,4521,347,7.1
"1997","04012",7246,6564,682,9.4
"1997","04013",1457594,1414994,42600,2.9
"1997","04015",61994,58735,3259,5.3
"1997","04017",32606,27687,4919,15.1
"1997","04019",383857,371420,12437,3.2
"1997","04021",57606,54766,2840,4.9
"1997","04023",14905,11851,3054,20.5
"1997","04025",67729,65072,2657,3.9
"1997","04027",67139,48835,18304,27.3
"1997","05001",10535,9900,635,6
"1997","05003",11448,10587,861,7.5
"1997","05005",14441,13832,609,4.2
"1997","05007",65887,64066,1821,2.8
"1997","05009",14766,13938,828,5.6
"1997","05011",5013,4442,571,11.4
"1997","05013",2326,2126,200,8.6
"1997","05015",11668,11003,665,5.7
"1997","05017",6389,5836,553,8.7
"1997","05019",12045,11607,438,3.6
"1997","05021",8197,7732,465,5.7
"1997","05023",9365,8942,423,4.5
"1997","05025",3992,3766,226,5.7
"1997","05027",11622,10757,865,7.4
"1997","05029",9847,9355,492,5
"1997","05031",41411,39778,1633,3.9
"1997","05033",24031,22922,1109,4.6
"1997","05035",22665,21543,1122,5
"1997","05037",8613,8080,533,6.2
"1997","05039",3717,3447,270,7.3
"1997","05041",7216,6563,653,9
"1997","05043",10033,9194,839,8.4
"1997","05045",41785,39704,2081,5
"1997","05047",8143,7856,287,3.5
"1997","05049",4352,4152,200,4.6
"1997","05051",35961,34321,1640,4.6
"1997","05053",7495,7139,356,4.7
"1997","05055",17921,16939,982,5.5
"1997","05057",11964,11058,906,7.6
"1997","05059",12314,11623,691,5.6
"1997","05061",7141,6735,406,5.7
"1997","05063",17095,16100,995,5.8
"1997","05065",4154,3880,274,6.6
"1997","05067",7954,7104,850,10.7
"1997","05069",37154,34116,3038,8.2
"1997","05071",10643,10203,440,4.1
"1997","05073",3530,3283,247,7
"1997","05075",7867,7330,537,6.8
"1997","05077",4526,3976,550,12.2
"1997","05079",5339,4966,373,7
"1997","05081",5656,5205,451,8
"1997","05083",10216,9717,499,4.9
"1997","05085",25273,24432,841,3.3
"1997","05087",6429,6174,255,4
"1997","05089",6149,5905,244,4
"1997","05091",17363,16508,855,4.9
"1997","05093",27582,24792,2790,10.1
"1997","05095",4305,3944,361,8.4
"1997","05097",4058,3904,154,3.8
"1997","05099",5175,4815,360,7
"1997","05101",3048,2780,268,8.8
"1997","05103",11960,10806,1154,9.6
"1997","05105",3794,3525,269,7.1
"1997","05107",10256,9239,1017,9.9
"1997","05109",5071,4800,271,5.3
"1997","05111",10996,10292,704,6.4
"1997","05113",9055,8630,425,4.7
"1997","05115",26917,25679,1238,4.6
"1997","05117",3849,3503,346,9
"1997","05119",194304,186631,7673,3.9
"1997","05121",7791,6947,844,10.8
"1997","05123",12784,11485,1299,10.2
"1997","05125",40880,39630,1250,3.1
"1997","05127",4983,4837,146,2.9
"1997","05129",3030,2757,273,9
"1997","05131",55995,53497,2498,4.5
"1997","05133",7008,6587,421,6
"1997","05135",6157,5764,393,6.4
"1997","05137",4921,4665,256,5.2
"1997","05139",21162,19672,1490,7
"1997","05141",6369,5895,474,7.4
"1997","05143",75023,72611,2412,3.2
"1997","05145",30621,28897,1724,5.6
"1997","05147",4258,3897,361,8.5
"1997","05149",9603,9199,404,4.2
"1997","06001",693332,662383,30949,4.5
"1997","06003",496,450,46,9.3
"1997","06005",13191,12382,809,6.1
"1997","06007",83854,76584,7270,8.7
"1997","06009",14034,12759,1275,9.1
"1997","06011",9090,7374,1716,18.9
"1997","06013",469099,449450,19649,4.2
"1997","06015",10157,9123,1034,10.2
"1997","06017",75705,71543,4162,5.5
"1997","06019",371910,321722,50188,13.5
"1997","06021",10955,9486,1469,13.4
"1997","06023",60333,55901,4432,7.3
"1997","06025",56108,41053,15055,26.8
"1997","06027",7284,6686,598,8.2
"1997","06029",278070,243609,34461,12.4
"1997","06031",43609,37845,5764,13.2
"1997","06033",22996,20527,2469,10.7
"1997","06035",11645,10524,1121,9.6
"1997","06037",4420856,4116772,304084,6.9
"1997","06039",52037,44999,7038,13.5
"1997","06041",130842,127076,3766,2.9
"1997","06043",6856,6166,690,10.1
"1997","06045",42411,39007,3404,8
"1997","06047",83243,70217,13026,15.6
"1997","06049",3905,3449,456,11.7
"1997","06051",6060,5432,628,10.4
"1997","06053",181766,161873,19893,10.9
"1997","06055",59156,56110,3046,5.1
"1997","06057",40767,38250,2517,6.2
"1997","06059",1374084,1328708,45376,3.3
"1997","06061",109772,104673,5099,4.6
"1997","06063",9842,8800,1042,10.6
"1997","06065",638087,589819,48268,7.6
"1997","06067",550537,519895,30642,5.6
"1997","06069",26115,23203,2912,11.2
"1997","06071",704083,658842,45241,6.4
"1997","06073",1275071,1220537,54534,4.3
"1997","06075",408365,391639,16726,4.1
"1997","06077",244436,218085,26351,10.8
"1997","06079",105351,100339,5012,4.8
"1997","06081",384193,373781,10412,2.7
"1997","06083",194103,184300,9803,5.1
"1997","06085",930075,901592,28483,3.1
"1997","06087",140657,129593,11064,7.9
"1997","06089",72617,65934,6683,9.2
"1997","06091",1722,1542,180,10.5
"1997","06093",18529,16278,2251,12.1
"1997","06095",177823,166217,11606,6.5
"1997","06097",237722,228638,9084,3.8
"1997","06099",197783,171652,26131,13.2
"1997","06101",35293,29943,5350,15.2
"1997","06103",23995,21784,2211,9.2
"1997","06105",5150,4446,704,13.7
"1997","06107",160005,135409,24596,15.4
"1997","06109",19701,17971,1730,8.8
"1997","06111",378591,353526,25065,6.6
"1997","06113",85707,80622,5085,5.9
"1997","06115",20887,18118,2769,13.3
"1997","08001",172650,166897,5753,3.3
"1997","08003",8353,7904,449,5.4
"1997","08005",277214,270208,7006,2.5
"1997","08007",4083,3865,218,5.3
"1997","08009",2375,2335,40,1.7
"1997","08011",2269,2202,67,3
"1997","08013",158573,153774,4799,3
"1997","08014",18002,17601,401,2.2
"1997","08015",7612,7328,284,3.7
"1997","08017",1315,1281,34,2.6
"1997","08019",5269,5086,183,3.5
"1997","08021",3795,3461,334,8.8
"1997","08023",1457,1227,230,15.8
"1997","08025",1324,1274,50,3.8
"1997","08027",1817,1740,77,4.2
"1997","08029",10672,10141,531,5
"1997","08031",281852,270456,11396,4
"1997","08033",648,556,92,14.2
"1997","08035",76185,74907,1278,1.7
"1997","08037",19716,19153,563,2.9
"1997","08039",10144,9793,351,3.5
"1997","08041",252800,243074,9726,3.8
"1997","08043",17080,16381,699,4.1
"1997","08045",21610,20764,846,3.9
"1997","08047",3186,3111,75,2.4
"1997","08049",5776,5605,171,3
"1997","08051",8002,7591,411,5.1
"1997","08053",611,598,13,2.1
"1997","08055",3748,3546,202,5.4
"1997","08057",918,861,57,6.2
"1997","08059",302505,294630,7875,2.6
"1997","08061",881,866,15,1.7
"1997","08063",3582,3491,91,2.5
"1997","08065",3240,3081,159,4.9
"1997","08067",24461,23311,1150,4.7
"1997","08069",137688,133031,4657,3.4
"1997","08071",6547,6100,447,6.8
"1997","08073",2647,2597,50,1.9
"1997","08075",10025,9656,369,3.7
"1997","08077",57738,55069,2669,4.6
"1997","08079",422,403,19,4.5
"1997","08081",6682,6309,373,5.6
"1997","08083",11453,10645,808,7.1
"1997","08085",15649,14759,890,5.7
"1997","08087",13414,12974,440,3.3
"1997","08089",9161,8689,472,5.2
"1997","08091",1785,1694,91,5.1
"1997","08093",7688,7418,270,3.5
"1997","08095",2054,2015,39,1.9
"1997","08097",9438,9048,390,4.1
"1997","08099",6868,6655,213,3.1
"1997","08101",60667,57618,3049,5
"1997","08103",3268,3134,134,4.1
"1997","08105",5282,4855,427,8.1
"1997","08107",10774,10376,398,3.7
