"fips","year","new_total_mds"
"30059",2012,2
"30061",2012,0
"30063",2012,342
"30065",2012,2
"30067",2012,26
"30069",2012,0
"30071",2012,1
"30073",2012,2
"30075",2012,0
"30077",2012,10
"30079",2012,1
"30081",2012,59
"30083",2012,13
"30085",2012,5
"30087",2012,6
"30089",2012,10
"30091",2012,2
"30093",2012,57
"30095",2012,2
"30097",2012,1
"30099",2012,2
"30101",2012,6
"30103",2012,1
"30105",2012,9
"30107",2012,0
"30109",2012,0
"30111",2012,516
"31001",2012,62
"31003",2012,4
"31005",2012,0
"31007",2012,0
"31009",2012,0
"31011",2012,8
"31013",2012,6
"31015",2012,4
"31017",2012,1
"31019",2012,118
"31021",2012,3
"31023",2012,8
"31025",2012,19
"31027",2012,2
"31029",2012,2
"31031",2012,5
"31033",2012,7
"31035",2012,3
"31037",2012,3
"31039",2012,5
"31041",2012,10
"31043",2012,2
"31045",2012,7
"31047",2012,18
"31049",2012,2
"31051",2012,3
"31053",2012,44
"31055",2012,2720
"31057",2012,0
"31059",2012,5
"31061",2012,2
"31063",2012,0
"31065",2012,3
"31067",2012,20
"31069",2012,0
"31071",2012,1
"31073",2012,1
"31075",2012,0
"31077",2012,0
"31079",2012,99
"31081",2012,10
"31083",2012,2
"31085",2012,0
"31087",2012,0
"31089",2012,12
"31091",2012,2
"31093",2012,3
"31095",2012,5
"31097",2012,3
"31099",2012,4
"31101",2012,6
"31103",2012,0
"31105",2012,0
"31107",2012,5
"31109",2012,636
"31111",2012,76
"31113",2012,0
"31115",2012,0
"31117",2012,0
"31119",2012,73
"31121",2012,2
"31123",2012,2
"31125",2012,0
"31127",2012,6
"31129",2012,5
"31131",2012,7
"31133",2012,3
"31135",2012,3
"31137",2012,10
"31139",2012,8
"31141",2012,33
"31143",2012,2
"31145",2012,9
"31147",2012,2
"31149",2012,1
"31151",2012,8
"31153",2012,245
"31155",2012,10
"31157",2012,81
"31159",2012,12
"31161",2012,6
"31163",2012,0
"31165",2012,1
"31167",2012,1
"31169",2012,5
"31171",2012,0
"31173",2012,6
"31175",2012,6
"31177",2012,17
"31179",2012,4
"31181",2012,3
"31183",2012,0
"31185",2012,14
"32001",2012,19
"32003",2012,3440
"32005",2012,75
"32007",2012,36
"32009",2012,0
"32011",2012,0
"32013",2012,9
"32015",2012,2
"32017",2012,2
"32019",2012,9
"32021",2012,4
"32023",2012,20
"32027",2012,0
"32029",2012,0
"32031",2012,1153
"32033",2012,8
"32510",2012,130
"33001",2012,136
"33003",2012,85
"33005",2012,144
"33007",2012,66
"33009",2012,1130
"33011",2012,932
"33013",2012,454
"33015",2012,583
"33017",2012,230
"33019",2012,91
"34001",2012,584
"34003",2012,4627
"34005",2012,1135
"34007",2012,1747
"34009",2012,94
"34011",2012,169
"34013",2012,3174
"34015",2012,343
"34017",2012,1293
"34019",2012,381
"34021",2012,1437
"34023",2012,2948
"34025",2012,2469
"34027",2012,1926
"34029",2012,759
"34031",2012,992
"34033",2012,41
"34035",2012,1449
"34037",2012,161
"34039",2012,1384
"34041",2012,146
"35001",2012,2820
"35003",2012,3
"35005",2012,107
"35006",2012,22
"35007",2012,12
"35009",2012,49
"35011",2012,1
"35013",2012,323
"35015",2012,51
"35017",2012,56
"35019",2012,3
"35021",2012,0
"35023",2012,0
"35025",2012,43
"35027",2012,25
"35028",2012,58
"35029",2012,21
"35031",2012,112
"35033",2012,0
"35035",2012,70
"35037",2012,9
"35039",2012,32
"35041",2012,17
"35043",2012,189
"35045",2012,179
"35047",2012,35
"35049",2012,476
"35051",2012,10
"35053",2012,13
"35055",2012,76
"35057",2012,2
"35059",2012,4
"35061",2012,36
"36001",2012,1659
"36003",2012,32
"36005",2012,3734
"36007",2012,502
"36009",2012,102
"36011",2012,69
"36013",2012,152
"36015",2012,208
"36017",2012,41
"36019",2012,188
"36021",2012,100
"36023",2012,52
"36025",2012,26
"36027",2012,747
"36029",2012,3369
"36031",2012,33
"36033",2012,69
"36035",2012,46
"36037",2012,58
"36039",2012,32
"36041",2012,2
"36043",2012,43
"36045",2012,166
"36047",2012,7681
"36049",2012,25
"36051",2012,55
"36053",2012,111
"36055",2012,3492
"36057",2012,71
"36059",2012,8350
"36061",2012,19512
"36063",2012,237
"36065",2012,507
"36067",2012,2240
"36069",2012,253
"36071",2012,792
"36073",2012,23
"36075",2012,86
"36077",2012,325
"36079",2012,177
"36081",2012,5757
"36083",2012,246
"36085",2012,1808
"36087",2012,1131
"36089",2012,160
"36091",2012,455
"36093",2012,406
"36095",2012,17
"36097",2012,20
"36099",2012,15
"36101",2012,136
"36103",2012,4368
"36105",2012,92
"36107",2012,32
"36109",2012,245
"36111",2012,309
"36113",2012,209
"36115",2012,36
"36117",2012,59
"36119",2012,6161
"36121",2012,38
"36123",2012,24
"37001",2012,228
"37003",2012,11
"37005",2012,12
"37007",2012,17
"37009",2012,24
"37011",2012,22
"37013",2012,55
"37015",2012,9
"37017",2012,15
"37019",2012,82
"37021",2012,996
"37023",2012,156
"37025",2012,421
"37027",2012,72
"37029",2012,4
"37031",2012,133
"37033",2012,5
"37035",2012,359
"37037",2012,460
"37039",2012,25
"37041",2012,24
"37043",2012,8
"37045",2012,122
"37047",2012,47
"37049",2012,222
"37051",2012,639
"37053",2012,10
"37055",2012,53
"37057",2012,86
"37059",2012,57
"37061",2012,29
"37063",2012,3165
"37065",2012,31
"37067",2012,2172
"37069",2012,23
"37071",2012,331
"37073",2012,2
"37075",2012,3
"37077",2012,56
"37079",2012,2
"37081",2012,1288
"37083",2012,67
"37085",2012,83
"37087",2012,103
"37089",2012,222
"37091",2012,32
"37093",2012,7
"37095",2012,0
"37097",2012,319
"37099",2012,69
"37101",2012,90
"37103",2012,9
"37105",2012,75
"37107",2012,76
"37109",2012,62
"37111",2012,34
"37113",2012,60
"37115",2012,12
"37117",2012,16
"37119",2012,2917
"37121",2012,21
"37123",2012,10
"37125",2012,316
"37127",2012,146
"37129",2012,742
"37131",2012,5
"37133",2012,195
"37135",2012,1774
"37137",2012,7
"37139",2012,77
"37141",2012,24
"37143",2012,4
"37145",2012,27
"37147",2012,1084
"37149",2012,24
"37151",2012,124
"37153",2012,38
"37155",2012,133
"37157",2012,80
"37159",2012,159
"37161",2012,75
"37163",2012,47
"37165",2012,55
"37167",2012,60
"37169",2012,17
"37171",2012,90
"37173",2012,18
"37175",2012,48
"37177",2012,0
"37179",2012,269
"37181",2012,47
"37183",2012,2550
"37185",2012,5
"37187",2012,6
"37189",2012,109
"37191",2012,169
"37193",2012,58
"37195",2012,98
"37197",2012,18
"37199",2012,15
"38001",2012,15
"38003",2012,7
"38005",2012,1
"38007",2012,0
"38009",2012,3
"38011",2012,4
"38013",2012,0
"38015",2012,351
"38017",2012,648
"38019",2012,1
"38021",2012,4
"38023",2012,1
"38025",2012,0
"38027",2012,0
"38029",2012,2
"38031",2012,3
"38033",2012,0
"38035",2012,266
"38037",2012,1
"38039",2012,0
"38041",2012,0
"38043",2012,1
"38045",2012,1
"38047",2012,0
"38049",2012,1
"38051",2012,2
"38053",2012,2
"38055",2012,2
"38057",2012,5
"38059",2012,24
"38061",2012,3
"38063",2012,1
"38065",2012,0
"38067",2012,4
"38069",2012,4
"38071",2012,17
"38073",2012,4
"38075",2012,0
"38077",2012,17
"38079",2012,9
"38081",2012,0
"38083",2012,0
"38085",2012,0
"38087",2012,0
"38089",2012,30
"38091",2012,0
"38093",2012,26
"38095",2012,2
"38097",2012,5
"38099",2012,9
"38101",2012,171
"38103",2012,2
"38105",2012,38
"39001",2012,12
"39003",2012,255
"39005",2012,50
"39007",2012,56
"39009",2012,55
"39011",2012,35
"39013",2012,70
"39015",2012,18
"39017",2012,440
"39019",2012,8
"39021",2012,16
"39023",2012,179
"39025",2012,385
"39027",2012,73
"39029",2012,73
"39031",2012,21
"39033",2012,19
"39035",2012,8328
"39037",2012,33
"39039",2012,38
"39041",2012,612
"39043",2012,116
"39045",2012,204
"39047",2012,12
"39049",2012,4854
"39051",2012,36
"39053",2012,76
"39055",2012,198
"39057",2012,451
"39059",2012,51
"39061",2012,4469
"39063",2012,114
"39065",2012,12
"39067",2012,9
"39069",2012,14
"39071",2012,23
"39073",2012,12
"39075",2012,24
"39077",2012,45
"39079",2012,10
"39081",2012,73
"39083",2012,44
"39085",2012,310
"39087",2012,60
"39089",2012,145
"39091",2012,34
"39093",2012,468
"39095",2012,1735
"39097",2012,39
"39099",2012,643
"39101",2012,95
"39103",2012,261
"39105",2012,4
"39107",2012,29
"39109",2012,104
"39111",2012,1
"39113",2012,1711
"39115",2012,1
"39117",2012,7
"39119",2012,132
"39121",2012,1
"39123",2012,33
"39125",2012,6
"39127",2012,5
"39129",2012,37
"39131",2012,10
"39133",2012,177
"39135",2012,5
"39137",2012,18
"39139",2012,167
"39141",2012,112
"39143",2012,60
"39145",2012,104
"39147",2012,46
"39149",2012,35
"39151",2012,832
"39153",2012,1687
"39155",2012,214
"39157",2012,84
"39159",2012,35
"39161",2012,22
"39163",2012,2
"39165",2012,505
"39167",2012,88
"39169",2012,131
"39171",2012,36
"39173",2012,263
"39175",2012,8
"40001",2012,11
"40003",2012,1
"40005",2012,2
"40007",2012,1
"40009",2012,27
"40011",2012,5
"40013",2012,31
"40015",2012,5
"40017",2012,87
"40019",2012,66
"40021",2012,49
"40023",2012,7
"40025",2012,2
"40027",2012,405
"40029",2012,0
"40031",2012,215
"40033",2012,3
"40035",2012,7
"40037",2012,24
"40039",2012,24
"40041",2012,30
"40043",2012,1
"40045",2012,4
"40047",2012,96
"40049",2012,2
"40051",2012,30
"40053",2012,0
"40055",2012,4
"40057",2012,1
"40059",2012,1
"40061",2012,4
"40063",2012,0
"40065",2012,25
"40067",2012,1
"40069",2012,2
"40071",2012,41
"40073",2012,6
"40075",2012,5
"40077",2012,2
"40079",2012,18
"40081",2012,10
"40083",2012,15
"40085",2012,4
"40087",2012,21
"40089",2012,14
"40091",2012,5
"40093",2012,5
"40095",2012,4
"40097",2012,15
"40099",2012,8
"40101",2012,96
"40103",2012,3
"40105",2012,4
"40107",2012,3
"40109",2012,2881
"40111",2012,14
"40113",2012,10
"40115",2012,20
"40117",2012,4
"40119",2012,78
"40121",2012,50
"40123",2012,61
"40125",2012,57
"40127",2012,2
"40129",2012,1
"40131",2012,45
"40133",2012,5
"40135",2012,10
"40137",2012,44
"40139",2012,10
"40141",2012,2
"40143",2012,1686
"40145",2012,31
"40147",2012,75
"40149",2012,2
"40151",2012,7
"40153",2012,12
"41001",2012,22
"41003",2012,293
"41005",2012,952
"41007",2012,52
"41009",2012,17
"41011",2012,116
"41013",2012,14
"41015",2012,20
"41017",2012,451
"41019",2012,148
"41021",2012,0
"41023",2012,10
"41025",2012,6
"41027",2012,97
"41029",2012,527
"41031",2012,16
"41033",2012,115
"41035",2012,134
"41037",2012,4
"41039",2012,859
"41041",2012,54
"41043",2012,119
"41045",2012,33
"41047",2012,574
"41049",2012,5
"41051",2012,4382
"41053",2012,81
"41055",2012,0
"41057",2012,40
"41059",2012,67
"41061",2012,47
"41063",2012,14
"41065",2012,52
"41067",2012,1443
"41069",2012,0
"41071",2012,147
"42001",2012,100
"42003",2012,7502
"42005",2012,48
"42007",2012,207
"42009",2012,22
"42011",2012,695
"42013",2012,268
"42015",2012,238
"42017",2012,1458
"42019",2012,238
"42021",2012,331
"42023",2012,2
"42025",2012,47
"42027",2012,320
"42029",2012,1257
"42031",2012,24
"42033",2012,123
"42035",2012,35
"42037",2012,95
"42039",2012,103
"42041",2012,581
"42043",2012,1558
"42045",2012,2076
"42047",2012,31
"42049",2012,479
"42051",2012,121
"42053",2012,0
"42055",2012,195
"42057",2012,6
"42059",2012,25
"42061",2012,30
"42063",2012,96
"42065",2012,35
"42067",2012,9
"42069",2012,522
"42071",2012,923
"42073",2012,91
"42075",2012,257
"42077",2012,1146
"42079",2012,595
"42081",2012,207
"42083",2012,47
"42085",2012,154
"42087",2012,50
"42089",2012,204
"42091",2012,4836
"42093",2012,620
"42095",2012,756
"42097",2012,61
"42099",2012,10
"42101",2012,7858
"42103",2012,35
"42105",2012,20
"42107",2012,146
"42109",2012,26
"42111",2012,67
"42113",2012,1
"42115",2012,21
"42117",2012,32
"42119",2012,122
"42121",2012,80
"42123",2012,59
"42125",2012,355
"42127",2012,55
"42129",2012,626
"42131",2012,18
"42133",2012,791
"44001",2012,275
"44003",2012,448
"44005",2012,162
"44007",2012,2861
"44009",2012,292
"45001",2012,15
"45003",2012,191
"45005",2012,8
"45007",2012,353
"45009",2012,6
"45011",2012,10
"45013",2012,331
"45015",2012,163
"45017",2012,2
"45019",2012,2852
"45021",2012,30
"45023",2012,15
"45025",2012,26
"45027",2012,31
"45029",2012,42
"45031",2012,64
"45033",2012,23
"45035",2012,107
"45037",2012,28
"45039",2012,19
"45041",2012,415
"45043",2012,111
"45045",2012,1485
"45047",2012,220
"45049",2012,12
"45051",2012,469
"45053",2012,12
"45055",2012,102
"45057",2012,73
"45059",2012,56
"45061",2012,5
"45063",2012,457
"45065",2012,4
"45067",2012,28
"45069",2012,16
"45071",2012,34
"45073",2012,119
"45075",2012,113
"45077",2012,153
"45079",2012,1383
"45081",2012,3
"45083",2012,596
"45085",2012,145
"45087",2012,19
"45089",2012,8
"45091",2012,315
"46003",2012,0
"46005",2012,15
"46007",2012,0
"46009",2012,4
"46011",2012,26
"46013",2012,85
"46015",2012,9
"46017",2012,1
"46019",2012,6
"46021",2012,0
"46023",2012,10
"46025",2012,0
"46027",2012,15
"46029",2012,62
"46031",2012,0
"46033",2012,7
"46035",2012,35
"46037",2012,4
"46039",2012,1
"46041",2012,3
"46043",2012,1
"46045",2012,6
"46047",2012,6
"46049",2012,1
"46051",2012,9
"46053",2012,4
"46055",2012,2
"46057",2012,2
"46059",2012,3
"46061",2012,1
"46063",2012,0
"46065",2012,27
"46067",2012,8
"46069",2012,0
"46071",2012,0
"46073",2012,3
"46075",2012,0
"46077",2012,2
"46079",2012,11
"46081",2012,36
"46083",2012,284
"46085",2012,1
"46087",2012,1
"46089",2012,2
"46091",2012,2
"46093",2012,11
"46095",2012,0
"46097",2012,0
"46099",2012,585
"46101",2012,2
"46102",2012,7
"46103",2012,306
"46105",2012,0
"46107",2012,1
"46109",2012,7
"46111",2012,0
"46115",2012,5
"46117",2012,1
"46119",2012,0
"46121",2012,4
"46123",2012,8
"46125",2012,5
"46127",2012,84
"46129",2012,4
"46135",2012,77
"46137",2012,0
"47001",2012,166
"47003",2012,26
"47005",2012,5
"47007",2012,4
"47009",2012,201
"47011",2012,128
"47013",2012,31
"47015",2012,5
"47017",2012,28
"47019",2012,37
"47021",2012,26
"47023",2012,6
"47025",2012,23
"47027",2012,1
"47029",2012,26
"47031",2012,98
"47033",2012,4
"47035",2012,83
"47037",2012,3909
"47039",2012,8
"47041",2012,12
"47043",2012,51
"47045",2012,50
"47047",2012,44
"47049",2012,11
"47051",2012,53
"47053",2012,35
"47055",2012,23
"47057",2012,4
"47059",2012,93
"47061",2012,1
"47063",2012,106
"47065",2012,1308
"47067",2012,2
"47069",2012,7
"47071",2012,18
"47073",2012,19
"47075",2012,10
"47077",2012,9
"47079",2012,45
"47081",2012,6
"47083",2012,4
"47085",2012,8
"47087",2012,4
"47089",2012,39
"47091",2012,9
"47093",2012,1788
"47095",2012,2
"47097",2012,6
"47099",2012,25
"47101",2012,6
"47103",2012,24
"47105",2012,51
"47107",2012,49
"47109",2012,20
"47111",2012,4
"47113",2012,438
"47115",2012,27
"47117",2012,13
"47119",2012,188
"47121",2012,2
"47123",2012,27
"47125",2012,200
"47127",2012,2
"47129",2012,3
"47131",2012,35
"47133",2012,25
"47135",2012,2
"47137",2012,2
"47139",2012,14
"47141",2012,159
"47143",2012,14
"47145",2012,27
"47147",2012,48
"47149",2012,330
"47151",2012,14
"47153",2012,2
"47155",2012,68
"47157",2012,3457
"47159",2012,8
"47161",2012,2
"47163",2012,614
"47165",2012,224
"47167",2012,34
"47169",2012,4
"47171",2012,13
"47173",2012,6
"47175",2012,0
"47177",2012,26
"47179",2012,863
"47181",2012,8
"47183",2012,36
"47185",2012,12
"47187",2012,1113
"47189",2012,135
"48001",2012,49
"48003",2012,10
"48005",2012,134
"48007",2012,7
"48009",2012,5
"48011",2012,0
"48013",2012,22
"48015",2012,13
"48017",2012,6
"48019",2012,9
"48021",2012,37
"48023",2012,3
"48025",2012,19
"48027",2012,1148
"48029",2012,5649
"48031",2012,9
"48033",2012,0
"48035",2012,6
"48037",2012,236
"48039",2012,758
"48041",2012,464
"48043",2012,12
"48045",2012,1
"48047",2012,1
"48049",2012,50
"48051",2012,6
"48053",2012,39
"48055",2012,20
"48057",2012,14
"48059",2012,0
"48061",2012,520
"48063",2012,5
"48065",2012,0
"48067",2012,12
"48069",2012,5
"48071",2012,8
"48073",2012,39
"48075",2012,8
"48077",2012,5
"48079",2012,3
"48081",2012,4
"48083",2012,4
"48085",2012,2037
"48087",2012,1
"48089",2012,24
"48091",2012,203
"48093",2012,6
"48095",2012,1
"48097",2012,23
"48099",2012,20
"48101",2012,0
"48103",2012,3
"48105",2012,0
"48107",2012,2
"48109",2012,1
"48111",2012,5
"48113",2012,7589
"48115",2012,6
"48117",2012,4
"48119",2012,1
"48121",2012,1212
"48123",2012,9
"48125",2012,0
"48127",2012,7
"48129",2012,1
"48131",2012,0
"48133",2012,3
"48135",2012,293
"48137",2012,1
"48139",2012,112
"48141",2012,1458
"48143",2012,46
"48145",2012,7
"48147",2012,8
"48149",2012,19
"48151",2012,1
"48153",2012,4
"48155",2012,0
"48157",2012,1452
"48159",2012,3
"48161",2012,4
"48163",2012,6
"48165",2012,5
"48167",2012,1364
"48169",2012,1
"48171",2012,77
"48173",2012,0
"48175",2012,2
"48177",2012,8
"48179",2012,19
"48181",2012,190
"48183",2012,314
"48185",2012,10
"48187",2012,102
"48189",2012,18
"48191",2012,2
"48193",2012,9
"48195",2012,2
"48197",2012,4
"48199",2012,18
"48201",2012,12696
"48203",2012,44
"48205",2012,0
"48207",2012,1
"48209",2012,180
"48211",2012,4
"48213",2012,62
"48215",2012,865
"48217",2012,18
"48219",2012,13
"48221",2012,49
"48223",2012,24
"48225",2012,13
"48227",2012,32
"48229",2012,0
"48231",2012,55
"48233",2012,12
"48235",2012,1
"48237",2012,3
"48239",2012,5
"48241",2012,20
"48243",2012,1
"48245",2012,516
"48247",2012,2
"48249",2012,25
"48251",2012,136
"48253",2012,8
"48255",2012,5
"48257",2012,55
"48259",2012,105
"48261",2012,0
"48263",2012,1
"48265",2012,113
"48267",2012,4
"48269",2012,0
"48271",2012,0
"48273",2012,20
"48275",2012,2
"48277",2012,96
"48279",2012,2
"48281",2012,18
"48283",2012,1
"48285",2012,11
"48287",2012,3
"48289",2012,3
"48291",2012,31
"48293",2012,4
"48295",2012,0
"48297",2012,0
"48299",2012,25
"48301",2012,0
"48303",2012,1032
"48305",2012,4
"48307",2012,2
"48309",2012,466
"48311",2012,1
"48313",2012,3
"48315",2012,1
"48317",2012,3
"48319",2012,0
"48321",2012,25
"48323",2012,28
"48325",2012,17
"48327",2012,0
"48329",2012,237
"48331",2012,11
"48333",2012,1
"48335",2012,2
"48337",2012,9
"48339",2012,853
"48341",2012,10
"48343",2012,2
"48345",2012,0
"48347",2012,130
"48349",2012,46
"48351",2012,4
"48353",2012,7
"48355",2012,842
"48357",2012,5
"48359",2012,1
"48361",2012,36
"48363",2012,17
"48365",2012,13
"48367",2012,98
"48369",2012,2
"48371",2012,8
"48373",2012,50
"48375",2012,430
"48377",2012,1
"48379",2012,3
"48381",2012,229
"48383",2012,2
"48385",2012,1
"48387",2012,6
"48389",2012,3
"48391",2012,1
"48393",2012,0
"48395",2012,2
"48397",2012,141
"48399",2012,6
"48401",2012,26
"48403",2012,4
"48405",2012,3
"48407",2012,7
"48409",2012,25
"48411",2012,2
"48413",2012,2
"48415",2012,7
"48417",2012,1
"48419",2012,10
"48421",2012,0
"48423",2012,778
"48425",2012,8
"48427",2012,20
"48429",2012,5
"48431",2012,0
"48433",2012,1
"48435",2012,5
"48437",2012,1
"48439",2012,3251
"48441",2012,268
"48443",2012,0
"48445",2012,7
"48447",2012,1
"48449",2012,39
"48451",2012,225
"48453",2012,3244
"48455",2012,3
"48457",2012,8
"48459",2012,15
"48461",2012,1
"48463",2012,24
"48465",2012,36
"48467",2012,11
"48469",2012,188
"48471",2012,50
"48473",2012,9
"48475",2012,3
"48477",2012,40
"48479",2012,235
"48481",2012,37
"48483",2012,4
"48485",2012,292
"48487",2012,19
"48489",2012,7
"48491",2012,743
"48493",2012,19
"48495",2012,3
"48497",2012,44
"48499",2012,21
"48501",2012,4
"48503",2012,16
"48505",2012,5
"48507",2012,4
"49001",2012,8
"49003",2012,30
"49005",2012,142
"49007",2012,26
"49009",2012,0
"49011",2012,440
"49013",2012,23
"49015",2012,1
"49017",2012,1
"49019",2012,18
"49021",2012,38
"49023",2012,9
"49025",2012,2
"49027",2012,6
"49029",2012,16
"49031",2012,0
"49033",2012,1
"49035",2012,3734
"49037",2012,10
"49039",2012,18
"49041",2012,10
"49043",2012,172
"49045",2012,26
"49047",2012,20
"49049",2012,651
"49051",2012,26
"49053",2012,240
"49055",2012,0
"49057",2012,347
"50001",2012,80
"50003",2012,124
"50005",2012,49
"50007",2012,1239
"50009",2012,4
"50011",2012,64
"50013",2012,18
"50015",2012,54
"50017",2012,46
"50019",2012,48
"50021",2012,131
"50023",2012,158
"50025",2012,112
"50027",2012,190
"51001",2012,21
"51003",2012,693
"51005",2012,18
"51007",2012,2
"51009",2012,9
"51011",2012,1
"51013",2012,785
"51015",2012,88
"51017",2012,2
"51019",2012,70
"51021",2012,1
"51023",2012,35
"51025",2012,6
"51027",2012,11
"51029",2012,11
"51031",2012,12
"51033",2012,6
"51035",2012,51
"51036",2012,2
"51037",2012,5
"51041",2012,906
"51043",2012,16
"51045",2012,2
"51047",2012,47
"51049",2012,2
"51051",2012,6
"51053",2012,4
"51057",2012,13
"51059",2012,3963
"51061",2012,97
"51063",2012,8
"51065",2012,27
"51067",2012,50
"51069",2012,108
"51071",2012,12
"51073",2012,44
"51075",2012,52
"51077",2012,7
"51079",2012,10
"51081",2012,17
"51083",2012,58
"51085",2012,188
"51087",2012,1193
"51089",2012,74
"51091",2012,0
"51093",2012,48
"51095",2012,305
"51097",2012,3
"51099",2012,6
"51101",2012,9
"51103",2012,14
"51105",2012,12
"51107",2012,619
"51109",2012,8
"51111",2012,3
"51113",2012,11
"51115",2012,10
"51117",2012,39
"51119",2012,8
"51121",2012,159
"51125",2012,20
"51127",2012,11
"51131",2012,35
"51133",2012,39
"51135",2012,15
"51137",2012,33
"51139",2012,13
"51141",2012,6
"51143",2012,4
"51145",2012,25
"51147",2012,36
"51149",2012,13
"51153",2012,408
"51155",2012,37
"51157",2012,5
"51159",2012,1
"51161",2012,383
"51163",2012,41
"51165",2012,39
"51167",2012,15
"51169",2012,13
"51171",2012,35
"51173",2012,42
"51175",2012,6
"51177",2012,196
"51179",2012,101
"51181",2012,2
"51183",2012,5
"51185",2012,100
"51187",2012,43
"51191",2012,106
"51193",2012,4
"51195",2012,41
